woorden,lettergrepen,aantal lettergrepen
Tenach,"['Te', 'nach']",2
verwondering,"['ver', 'won', 'de', 'ring']",4
levendigheden,"['le', 'ven', 'dig', 'he', 'den']",5
oprichters,"['op', 'rich', 'ters']",3
bewerken,"['be', 'wer', 'ken']",3
relatiemanagers,"['re', 'la', 'tie', 'ma', 'na', 'gers']",6
mentaliteit,"['men', 'ta', 'li', 'teit']",4
pitslampen,"['pits', 'lam', 'pen']",3
volgroeide,"['vol', 'groei', 'de']",3
borstelen,"['bor', 'ste', 'len']",3
Tasmanzee,"['Tas', 'man', 'zee']",3
tijdsinterval,"['tijds', 'in', 'ter', 'val']",4
rechterballen,"['rech', 'ter', 'bal', 'len']",4
browsers,"['brow', 'sers']",2
schepenkamer,"['sche', 'pen', 'ka', 'mer']",4
torenvalk,"['to', 'ren', 'valk']",3
kakkerlakkenplagen,"['kak', 'ker', 'lak', 'ken', 'pla', 'gen']",6
smoothde,"['smooth', 'de']",2
querulantisme,"['que', 'ru', 'lan', 'tis', 'me']",5
wondheler,"['wond', 'he', 'ler']",3
streefwaarde,"['streef', 'waar', 'de']",3
terbiumatomen,"['ter', 'bi', 'um', 'ato', 'men']",5
bioscoopstoeltje,"['bio', 'scoop', 'stoel', 'tje']",4
deuvelde,"['deu', 'vel', 'de']",3
houdend,"['hou', 'dend']",2
graad,['graad'],1
dubbelcheckt,"['dub', 'bel', 'checkt']",3
namens,"['na', 'mens']",2
hompelend,"['hom', 'pe', 'lend']",3
algemenere,"['al', 'ge', 'me', 'ne', 're']",5
vermenigvuldigingsfactor,"['ver', 'me', 'nig', 'vul', 'di', 'gings', 'fac', 'tor']",8
arboregeling,"['ar', 'bo', 're', 'ge', 'ling']",5
sproeistoffen,"['sproei', 'stof', 'fen']",3
aanspeelpuntjes,"['aan', 'speel', 'punt', 'jes']",4
pronostiek,"['pro', 'nos', 'tiek']",3
slankere,"['slan', 'ke', 're']",3
pro-Deoadvocaten,"['pro-Deo', 'ad', 'vo', 'ca', 'ten']",5
geleiblok,"['ge', 'lei', 'blok']",3
sidderaaltjes,"['sid', 'der', 'aal', 'tjes']",4
bloktijd,"['blok', 'tijd']",2
golgi-systeem,"['gol', 'gi-sys', 'teem']",3
palladoos,"['pal', 'la', 'doos']",3
seismometer,"['seis', 'mo', 'me', 'ter']",4
afsta,"['af', 'sta']",2
regeringspartij,"['re', 'ge', 'rings', 'par', 'tij']",5
zaalzuster,"['zaal', 'zus', 'ter']",3
smurfentaaltje,"['smur', 'fen', 'taal', 'tje']",4
zelfwerkzamer,"['zelf', 'werk', 'za', 'mer']",4
etherisch,"['ethe', 'risch']",2
kruisbesmetting,"['kruis', 'be', 'smet', 'ting']",4
live,['live'],1
man-tegen-mangevecht,"['man-te', 'gen-man', 'ge', 'vecht']",4
zuurwater,"['zuur', 'wa', 'ter']",3
dubbeldekker,"['dub', 'bel', 'dek', 'ker']",4
katten,"['kat', 'ten']",2
gift,['gift'],1
Bern,['Bern'],1
fut,['fut'],1
uiteengedreven,"['uit', 'een', 'ge', 'dre', 'ven']",5
idist,['idist'],1
kogelvrij,"['ko', 'gel', 'vrij']",3
Anoeta,"['Anoe', 'ta']",2
cider,"['ci', 'der']",2
song,['song'],1
kapelanij,"['ka', 'pe', 'la', 'nij']",4
slampampen,"['slam', 'pam', 'pen']",3
brandklokje,"['brand', 'klok', 'je']",3
denksportjes,"['denk', 'sport', 'jes']",3
nefroloog,"['ne', 'fro', 'loog']",3
envelop,"['en', 've', 'lop']",3
gecropt,"['ge', 'cropt']",2
ruimteverkenner,"['ruim', 'te', 'ver', 'ken', 'ner']",5
kerstweek,"['kerst', 'week']",2
vercijferen,"['ver', 'cij', 'fe', 'ren']",4
hydra,"['hy', 'dra']",2
hijgen,"['hij', 'gen']",2
Amara,"['Ama', 'ra']",2
bijbelhaak,"['bij', 'bel', 'haak']",3
atoomsplitsing,"['atoom', 'split', 'sing']",3
antidiuretische,"['an', 'ti', 'di', 'u', 're', 'ti', 'sche']",7
struik,['struik'],1
kerktorentjes,"['kerk', 'to', 'ren', 'tjes']",4
onomatopee,"['ono', 'ma', 'to', 'pee']",4
nabootsing,"['na', 'boot', 'sing']",3
wanbetaalt,"['wan', 'be', 'taalt']",3
procope's,"['pro', 'co', ""pe's""]",3
sputterende,"['sput', 'te', 'ren', 'de']",4
cyrillisch alfabet,"['cy', 'ril', 'lisch', 'al', 'fa', 'bet']",6
biseksualiteit,"['bi', 'sek', 'su', 'a', 'li', 'teit']",6
concretiseren,"['con', 'cre', 'ti', 'se', 'ren']",5
suspecte,"['sus', 'pec', 'te']",3
pisserig,"['pis', 'se', 'rig']",3
weerpresentator,"['weer', 'pre', 'sen', 'ta', 'tor']",5
juchtleren,"['jucht', 'le', 'ren']",3
hoofdonderzoeker,"['hoofd', 'on', 'der', 'zoe', 'ker']",5
inlezen,"['in', 'le', 'zen']",3
cassoletjes,"['cas', 'so', 'let', 'jes']",4
kapper,"['kap', 'per']",2
oefende in,"['oe', 'fen', 'de', 'in']",4
mensjes,"['mens', 'jes']",2
Filipijns,"['Fi', 'li', 'pijns']",3
ritnaald,"['rit', 'naald']",2
"oog om oog, tand om tand","['oog', 'om', 'oog,', 'tand', 'om', 'tand']",6
schotzalm,"['schot', 'zalm']",2
slopen,"['slo', 'pen']",2
verenigen,"['ver', 'eni', 'gen']",3
nippertje,"['nip', 'per', 'tje']",3
duikuitrusting,"['duik', 'uit', 'rus', 'ting']",4
surrogaatfamilies,"['sur', 'ro', 'gaat', 'fa', 'mi', 'lies']",6
staffelen,"['staf', 'fe', 'len']",3
hartkwaal,"['hart', 'kwaal']",2
alleen-zijn,"['al', 'leen-zijn']",2
vervaardste,"['ver', 'vaard', 'ste']",3
mangrove,"['man', 'gro', 've']",3
onbeminde,"['on', 'be', 'min', 'de']",4
ridderden,"['rid', 'der', 'den']",3
atol,['atol'],1
attonewtons,"['at', 'to', 'new', 'tons']",4
emissielijntjes,"['emis', 'sie', 'lijn', 'tjes']",4
crisishaarden,"['cri', 'sis', 'haar', 'den']",4
landziek,"['land', 'ziek']",2
sovjetrepubliek,"['sov', 'jet', 're', 'pu', 'bliek']",5
trouwen,"['trou', 'wen']",2
opleukten,"['op', 'leuk', 'ten']",3
scabreust,"['sca', 'breust']",2
beklinkerde,"['be', 'klin', 'ker', 'de']",4
inhumatie,"['in', 'hu', 'ma', 'tie']",4
loodlijst,"['lood', 'lijst']",2
marteltuig,"['mar', 'tel', 'tuig']",3
kortaf,"['kort', 'af']",2
leis,['leis'],1
peulvormig,"['peul', 'vor', 'mig']",3
toetakel,"['toe', 'ta', 'kel']",3
rode lantaarn,"['ro', 'de', 'lan', 'taarn']",4
klungelen,"['klun', 'ge', 'len']",3
baarstoel,"['baar', 'stoel']",2
gaslaagje,"['gas', 'laag', 'je']",3
baksteenrood,"['bak', 'steen', 'rood']",3
tolvrije,"['tol', 'vrije']",2
nabestaandenwet,"['na', 'be', 'staan', 'den', 'wet']",5
gebuut,"['ge', 'buut']",2
reukwerken,"['reuk', 'wer', 'ken']",3
bekerduels,"['be', 'ker', 'du', 'els']",4
kraakje,"['kraak', 'je']",2
kathode,"['ka', 'tho', 'de']",3
vriesbrand,"['vries', 'brand']",2
geschaterd,"['ge', 'scha', 'terd']",3
Soendanees,"['Soen', 'da', 'nees']",3
regenboogjes,"['re', 'gen', 'boog', 'jes']",4
spoelde vooruit,"['spoel', 'de', 'voor', 'uit']",4
goelagje,"['goe', 'lag', 'je']",3
overlegje,"['over', 'leg', 'je']",3
verdikken,"['ver', 'dik', 'ken']",3
Roomse,"['Room', 'se']",2
geilbaarden,"['geil', 'baar', 'den']",3
halfgeleider,"['half', 'ge', 'lei', 'der']",4
aardplaatje,"['aard', 'plaat', 'je']",3
januaridagen,"['ja', 'nu', 'a', 'ri', 'da', 'gen']",6
uittekenen,"['uit', 'te', 'ke', 'nen']",4
slede,"['sle', 'de']",2
verjagen,"['ver', 'ja', 'gen']",3
golflesje,"['golf', 'les', 'je']",3
veertigste,"['veer', 'tig', 'ste']",3
persoonsgebonden,"['per', 'soons', 'ge', 'bon', 'den']",5
zonnestelsel,"['zon', 'ne', 'stel', 'sel']",4
zwemtechnieken,"['zwem', 'tech', 'nie', 'ken']",4
uiercel,"['ui', 'er', 'cel']",3
kortwieken,"['kort', 'wie', 'ken']",3
afknauwend,"['af', 'knau', 'wend']",3
zonnige,"['zon', 'ni', 'ge']",3
boletri,"['bo', 'le', 'tri']",3
schaduwtjes,"['scha', 'duw', 'tjes']",3
aarmunten,"['aar', 'mun', 'ten']",3
zeeppoeier,"['zeep', 'poei', 'er']",3
poeletjes,"['poe', 'let', 'jes']",3
dinoflagellaten,"['di', 'no', 'fla', 'gel', 'la', 'ten']",6
remontes,"['re', 'mon', 'tes']",3
Tana Righu,"['Ta', 'na', 'Ri', 'ghu']",4
kruisvormig,"['kruis', 'vor', 'mig']",3
neoclassicisme,"['neo', 'clas', 'si', 'cis', 'me']",5
sneeuwman,"['sneeuw', 'man']",2
kitsch,['kitsch'],1
veronachtzamen,"['ver', 'on', 'acht', 'za', 'men']",5
ADHD,['ADHD'],1
hal,['hal'],1
kinderboerderij,"['kin', 'der', 'boer', 'de', 'rij']",5
knalroze,"['knal', 'ro', 'ze']",3
enterprise-architectuur,"['en', 'ter', 'pri', 'se-ar', 'chi', 'tec', 'tuur']",7
partieel,"['par', 'ti', 'eel']",3
oud-deken,"['oud-de', 'ken']",2
beneficiair,"['be', 'ne', 'fi', 'ci', 'air']",5
kenmerkje,"['ken', 'merk', 'je']",3
spuigat,"['spui', 'gat']",2
roffelwerken,"['rof', 'fel', 'wer', 'ken']",4
bestoppend,"['be', 'stop', 'pend']",3
zwijnskoppen,"['zwijns', 'kop', 'pen']",3
vrouwelijke handwerken,"['vrou', 'we', 'lij', 'ke', 'hand', 'wer', 'ken']",7
zakkenvullend,"['zak', 'ken', 'vul', 'lend']",4
heupbandjes,"['heup', 'band', 'jes']",3
olijven,"['olij', 'ven']",2
noordwestenwind,"['noord', 'wes', 'ten', 'wind']",4
oogstmaand,"['oogst', 'maand']",2
visburger,"['vis', 'bur', 'ger']",3
akeliger,"['ake', 'li', 'ger']",3
gekaaid,"['ge', 'kaaid']",2
strandvlo,"['strand', 'vlo']",2
mediatoren,"['me', 'di', 'a', 'to', 'ren']",5
examendatum,"['exa', 'men', 'da', 'tum']",4
uitlaadden,"['uit', 'laad', 'den']",3
bourgognes,"['bour', 'gog', 'nes']",3
godverdorie,"['god', 'ver', 'do', 'rie']",4
iconischers,"['ico', 'ni', 'schers']",3
gelijkaardig,"['ge', 'lijk', 'aar', 'dig']",4
tuiteligs,"['tui', 'te', 'ligs']",3
bankbiljet,"['bank', 'bil', 'jet']",3
wijkagent,"['wijk', 'agent']",2
gezeikte,"['ge', 'zeik', 'te']",3
Zoeloe,"['Zoe', 'loe']",2
inkomsten,"['in', 'kom', 'sten']",3
wee,['wee'],1
ambtsketen,"['ambts', 'ke', 'ten']",3
degenen,"['de', 'ge', 'nen']",3
rampenplan,"['ram', 'pen', 'plan']",3
merengebied,"['me', 'ren', 'ge', 'bied']",4
aftakking,"['af', 'tak', 'king']",3
terminaltje,"['ter', 'mi', 'nal', 'tje']",4
#NAME?,"['-hal', 've']",2
exploitatiekolonie,"['ex', 'ploi', 'ta', 'tie', 'ko', 'lo', 'nie']",7
zwingelspaan,"['zwin', 'gel', 'spaan']",3
c.q.,['c.q.'],1
gecouverteerd,"['ge', 'cou', 'ver', 'teerd']",4
vuurlakken,"['vuur', 'lak', 'ken']",3
Cuiabá,"['Cui', 'a', 'bá']",3
doezelaar,"['doe', 'ze', 'laar']",3
vodje,"['vod', 'je']",2
rechtuit,"['recht', 'uit']",2
Djibouti,"['Dji', 'bou', 'ti']",3
zogenaamd,"['zo', 'ge', 'naamd']",3
handelsconflicten,"['han', 'dels', 'con', 'flic', 'ten']",5
voorzien,"['voor', 'zien']",2
geschubd,"['ge', 'schubd']",2
overtrekkend,"['over', 'trek', 'kend']",3
uurwerk,"['uur', 'werk']",2
vilder,"['vil', 'der']",2
epacten,"['epac', 'ten']",2
rassenstrijd,"['ras', 'sen', 'strijd']",3
irrelevant,"['ir', 're', 'le', 'vant']",4
americium,"['ame', 'ri', 'ci', 'um']",4
bal masqués,"['bal', 'mas', 'qués']",3
zeurt,['zeurt'],1
onthou,"['ont', 'hou']",2
circulair,"['cir', 'cu', 'lair']",3
Cilicië,"['Ci', 'li', 'cië']",3
zijvertrekken,"['zij', 'ver', 'trek', 'ken']",4
uitschuiven,"['uit', 'schui', 'ven']",3
shuttle,"['shut', 'tle']",2
tonsillair,"['ton', 'sil', 'lair']",3
watergang,"['wa', 'ter', 'gang']",3
macaronivreter,"['ma', 'ca', 'ro', 'ni', 'vre', 'ter']",6
aanbevelingscomités,"['aan', 'be', 've', 'lings', 'co', 'mi', 'tés']",7
teleurstellen,"['te', 'leur', 'stel', 'len']",4
zeeboot,"['zee', 'boot']",2
meegedeeld,"['mee', 'ge', 'deeld']",3
zeevaardij,"['zee', 'vaar', 'dij']",3
curandi,"['cu', 'ran', 'di']",3
been,['been'],1
snaarinstrumentje,"['snaar', 'in', 'stru', 'ment', 'je']",5
stikstofoxides,"['stik', 'stof', 'oxi', 'des']",4
scheepsbouw,"['scheeps', 'bouw']",2
gedurende,"['ge', 'du', 'ren', 'de']",4
praseodymium,"['pra', 'se', 'o', 'dy', 'mi', 'um']",6
bulldozer,"['bull', 'do', 'zer']",3
waarschuwingsfase,"['waar', 'schu', 'wings', 'fa', 'se']",5
staafmixers,"['staaf', 'mixers']",2
afrader,"['af', 'ra', 'der']",3
ombuigend,"['om', 'bui', 'gend']",3
exagraytjes,"['exa', 'gray', 'tjes']",3
bebonden,"['be', 'bon', 'den']",3
wassen,"['was', 'sen']",2
omzwerving,"['om', 'zwer', 'ving']",3
infonomie,"['in', 'fo', 'no', 'mie']",4
paswoord,"['pas', 'woord']",2
funshop,"['fun', 'shop']",2
Joden,"['Jo', 'den']",2
kabaalvijvertjes,"['ka', 'baal', 'vij', 'ver', 'tjes']",5
blunder,"['blun', 'der']",2
brogue,['brogue'],1
flaneerden,"['fla', 'neer', 'den']",3
Fries,['Fries'],1
arendjes,"['arend', 'jes']",2
gekkenzaad,"['gek', 'ken', 'zaad']",3
arglistigheid,"['arg', 'lis', 'tig', 'heid']",4
kondigen,"['kon', 'di', 'gen']",3
werfdepots,"['werf', 'de', 'pots']",3
terugkomen,"['te', 'rug', 'ko', 'men']",4
spaander,"['spaan', 'der']",2
herten,"['her', 'ten']",2
kalere,"['ka', 'le', 're']",3
oesterkor,"['oes', 'ter', 'kor']",3
vrouwtjescoyote,"['vrouw', 'tjes', 'co', 'yo', 'te']",5
sta,['sta'],1
ombrengt,"['om', 'brengt']",2
woonkwaliteitseisen,"['woon', 'kwa', 'li', 'teits', 'ei', 'sen']",6
intomen,"['in', 'to', 'men']",3
schreven op,"['schre', 'ven', 'op']",3
actief,"['ac', 'tief']",2
kapiteel,"['ka', 'pi', 'teel']",3
dovenetel,"['do', 've', 'ne', 'tel']",4
tuinmannetjes,"['tuin', 'man', 'ne', 'tjes']",4
panklaarste,"['pan', 'klaar', 'ste']",3
acquireren,"['ac', 'qui', 're', 'ren']",4
reputatie,"['re', 'pu', 'ta', 'tie']",4
luchtvaarttechniek,"['lucht', 'vaart', 'tech', 'niek']",4
tijdens,"['tij', 'dens']",2
Ro,['Ro'],1
stekelbaars,"['ste', 'kel', 'baars']",3
chicorei,"['chi', 'co', 'rei']",3
maximumprijzen,"['maxi', 'mum', 'prij', 'zen']",4
molariteiten,"['mo', 'la', 'ri', 'tei', 'ten']",5
fineerblad,"['fi', 'neer', 'blad']",3
Tafelronde,"['Ta', 'fel', 'ron', 'de']",4
reviewen,"['re', 'vie', 'wen']",3
namelozer,"['na', 'me', 'lo', 'zer']",4
concurrentes,"['con', 'cur', 'ren', 'tes']",4
publicisten,"['pu', 'bli', 'cis', 'ten']",4
doopvaart,"['doop', 'vaart']",2
dauwworm,"['dauw', 'worm']",2
sacristiebelletjes,"['sa', 'cris', 'tie', 'bel', 'le', 'tjes']",6
metaalbewerking,"['me', 'taal', 'be', 'wer', 'king']",5
emolumenten,"['emo', 'lu', 'men', 'ten']",4
engte,"['eng', 'te']",2
bladspiegel,"['blad', 'spie', 'gel']",3
Fijiaans,"['Fi', 'ji', 'aans']",3
wegraak,"['weg', 'raak']",2
mee,['mee'],1
instructeurs,"['in', 'struc', 'teurs']",3
spreek,['spreek'],1
rieken,"['rie', 'ken']",2
uitchecken,"['uit', 'chec', 'ken']",3
kilometerheffingen,"['ki', 'lo', 'me', 'ter', 'hef', 'fin', 'gen']",7
purgatoria,"['pur', 'ga', 'to', 'ria']",4
linze,"['lin', 'ze']",2
roti,"['ro', 'ti']",2
kwijtinkje,"['kwij', 'tin', 'kje']",3
zwembadprotocols,"['zwem', 'bad', 'pro', 'to', 'cols']",5
biedsysteempjes,"['bied', 'sys', 'teem', 'pjes']",4
levensduur,"['le', 'vens', 'duur']",3
combineerbaarders,"['com', 'bi', 'neer', 'baar', 'ders']",5
zelfroosteren,"['zelf', 'roos', 'te', 'ren']",4
kapotgemaakte,"['ka', 'pot', 'ge', 'maak', 'te']",5
anti,"['an', 'ti']",2
verreik,"['ver', 'reik']",2
mek,['mek'],1
stoomorgel,"['stoom', 'or', 'gel']",3
onvriendelijker,"['on', 'vrien', 'de', 'lij', 'ker']",5
barensteel,"['ba', 'ren', 'steel']",3
puntenkoers,"['pun', 'ten', 'koers']",3
Andaman en Nicobar,"['An', 'da', 'man', 'en', 'Ni', 'co', 'bar']",7
copernicium,"['co', 'per', 'ni', 'ci', 'um']",5
absorptiebandje,"['ab', 'sorp', 'tie', 'band', 'je']",5
stadhuis,"['stad', 'huis']",2
nichterig,"['nich', 'te', 'rig']",3
kapseisde,"['kap', 'seis', 'de']",3
seiner,"['sei', 'ner']",2
vuvuzela's,"['vu', 'vu', 'ze', ""la's""]",4
houtvester,"['hout', 'ves', 'ter']",3
lichaamstemperatuur,"['li', 'chaams', 'tem', 'pe', 'ra', 'tuur']",6
mayo,"['ma', 'yo']",2
bloeden,"['bloe', 'den']",2
Rotary,"['Ro', 'ta', 'ry']",3
closet,"['clo', 'set']",2
schijten,"['schij', 'ten']",2
ertegen,"['er', 'te', 'gen']",3
smuiken,"['smui', 'ken']",2
naaikrans,"['naai', 'krans']",2
indeclinabel,"['in', 'de', 'cli', 'na', 'bel']",5
sportschoen,"['sport', 'schoen']",2
aanbetalen,"['aan', 'be', 'ta', 'len']",4
website,"['web', 'site']",2
voetbalidool,"['voet', 'bal', 'i', 'dool']",4
omgesmolten,"['om', 'ge', 'smol', 'ten']",4
staatssecretaris,"['staats', 'se', 'cre', 'ta', 'ris']",5
eetlust,"['eet', 'lust']",2
bokkenpruik,"['bok', 'ken', 'pruik']",3
flank,['flank'],1
Arowaks,"['Aro', 'waks']",2
gek,['gek'],1
scheeps,['scheeps'],1
wilsgebreken,"['wils', 'ge', 'bre', 'ken']",4
oppascentrale,"['op', 'pas', 'cen', 'tra', 'le']",5
eenhonderdennegenenzeventig,"['een', 'hon', 'derd', 'en', 'ne', 'gen', 'en', 'ze', 'ven', 'tig']",10
onderschat,"['on', 'der', 'schat']",3
bolvormiger,"['bol', 'vor', 'mi', 'ger']",4
kwallen,"['kwal', 'len']",2
aasgierfondsen,"['aas', 'gier', 'fond', 'sen']",4
Vietnam,"['Viet', 'nam']",2
oudejaarsnacht,"['ou', 'de', 'jaars', 'nacht']",4
internet,"['in', 'ter', 'net']",3
spatteren,"['spat', 'te', 'ren']",3
alreeds,"['al', 'reeds']",2
uitzaaiden,"['uit', 'zaai', 'den']",3
onverbreed,"['on', 'ver', 'breed']",3
mycologie,"['my', 'co', 'lo', 'gie']",4
hypofyse,"['hy', 'po', 'fy', 'se']",4
diercommunicatie,"['dier', 'com', 'mu', 'ni', 'ca', 'tie']",6
zoötomie,"['zoö', 'to', 'mie']",3
getypt,"['ge', 'typt']",2
vlieden,"['vlie', 'den']",2
Sefanja,"['Se', 'fan', 'ja']",3
garens,"['ga', 'rens']",2
derdenverzet,"['der', 'den', 'ver', 'zet']",4
afgrijselijks,"['af', 'grij', 'se', 'lijks']",4
teugel,"['teu', 'gel']",2
camouflageverfjes,"['ca', 'mou', 'fla', 'ge', 'verf', 'jes']",6
utopist,"['uto', 'pist']",2
waszakje,"['was', 'zak', 'je']",3
rigolade,"['ri', 'go', 'la', 'de']",4
commandeurskruis,"['com', 'man', 'deurs', 'kruis']",4
testimonia,"['tes', 'ti', 'mo', 'nia']",4
bijenkruid,"['bij', 'en', 'kruid']",3
papiermolen,"['pa', 'pier', 'mo', 'len']",4
kamerfractie,"['ka', 'mer', 'frac', 'tie']",4
bogen,"['bo', 'gen']",2
spelcomputertje,"['spel', 'com', 'pu', 'ter', 'tje']",5
roekeloos,"['roe', 'ke', 'loos']",3
popeline,"['po', 'pe', 'li', 'ne']",4
fraai,['fraai'],1
verveelde,"['ver', 'veel', 'de']",3
solipsisme,"['so', 'lip', 'sis', 'me']",4
afwasser,"['af', 'was', 'ser']",3
achterkleinzoons,"['ach', 'ter', 'klein', 'zoons']",4
aandachtigst,"['aan', 'dach', 'tigst']",3
krampachtig,"['kramp', 'ach', 'tig']",3
diepvriesembryo,"['diep', 'vries', 'em', 'bryo']",4
slaperdijk,"['sla', 'per', 'dijk']",3
vakman,"['vak', 'man']",2
verleidster,"['ver', 'leid', 'ster']",3
kardeel,"['kar', 'deel']",2
jammer,"['jam', 'mer']",2
loopmeditatie,"['loop', 'me', 'di', 'ta', 'tie']",5
hypermarkt,"['hy', 'per', 'markt']",3
harmoniseren,"['har', 'mo', 'ni', 'se', 'ren']",5
weekhartig,"['week', 'har', 'tig']",3
war,['war'],1
bekeurd,"['be', 'keurd']",2
nummerherkenningen,"['num', 'mer', 'her', 'ken', 'nin', 'gen']",6
haarklovend,"['haar', 'klo', 'vend']",3
rechtsgeleerde,"['rechts', 'ge', 'leer', 'de']",4
spikkeltje,"['spik', 'kel', 'tje']",3
Neolithicum,"['Neo', 'li', 'thi', 'cum']",4
stool,['stool'],1
20 eurobiljet,"['20', 'eu', 'ro', 'bil', 'jet']",5
Fins,['Fins'],1
Nederlands,"['Ne', 'der', 'lands']",3
sociaaldemocratie,"['so', 'ci', 'aal', 'de', 'mo', 'cra', 'tie']",7
kerkfabriek,"['kerk', 'fa', 'briek']",3
arbeidsvoorwaarden,"['ar', 'beids', 'voor', 'waar', 'den']",5
amfoor,"['am', 'foor']",2
aandeelhoudersactivisme,"['aan', 'deel', 'hou', 'ders', 'ac', 'ti', 'vis', 'me']",8
loon,['loon'],1
gaperigst,"['ga', 'pe', 'rigst']",3
een kat in het nauw maakt rare sprongen,"['een', 'kat', 'in', 'het', 'nauw', 'maakt', 'ra', 're', 'spron', 'gen']",10
waardegebondenst,"['waar', 'de', 'ge', 'bon', 'denst']",5
baanruimer,"['baan', 'rui', 'mer']",3
zwartgeblakerde,"['zwart', 'ge', 'bla', 'ker', 'de']",5
voddenbalen,"['vod', 'den', 'ba', 'len']",4
inpluggen,"['in', 'plug', 'gen']",3
groeperen,"['groe', 'pe', 'ren']",3
absentie,"['ab', 'sen', 'tie']",3
afrolden,"['af', 'rol', 'den']",3
gelijkop,"['ge', 'lijk', 'op']",3
k'tje,"[""k'tje""]",1
zwijnshoofd,"['zwijns', 'hoofd']",2
ingrijpen,"['in', 'grij', 'pen']",3
onderwerpen,"['on', 'der', 'wer', 'pen']",4
Ambai,"['Am', 'bai']",2
hyven,"['hy', 'ven']",2
schimmel,"['schim', 'mel']",2
zwaarstwegend,"['zwaarst', 'we', 'gend']",3
isoseist,"['iso', 'seist']",2
doorgrond,"['door', 'grond']",2
vervoerbaar,"['ver', 'voer', 'baar']",3
Panameesje,"['Pa', 'na', 'mees', 'je']",4
uitvoeringen,"['uit', 'voe', 'rin', 'gen']",4
wereldkampioenschapje,"['we', 'reld', 'kam', 'pi', 'oen', 'schap', 'je']",7
roerketting,"['roer', 'ket', 'ting']",3
motregen,"['mot', 're', 'gen']",3
Karelisch,"['Ka', 're', 'lisch']",3
gooide toe,"['gooi', 'de', 'toe']",3
werkdadige,"['werk', 'da', 'di', 'ge']",4
Tibet,"['Ti', 'bet']",2
luchtklinker,"['lucht', 'klin', 'ker']",3
meegeholpen,"['mee', 'ge', 'hol', 'pen']",4
Zaans,['Zaans'],1
dobbelen,"['dob', 'be', 'len']",3
doodarms,"['dood', 'arms']",2
geklofters,"['ge', 'klof', 'ters']",3
Doornik,"['Door', 'nik']",2
roestroders,"['roest', 'ro', 'ders']",3
tabakswinkelier,"['ta', 'baks', 'win', 'ke', 'lier']",5
dubbelbloeden,"['dub', 'bel', 'bloe', 'den']",4
verwijzing,"['ver', 'wij', 'zing']",3
strooiend,"['strooi', 'end']",2
bestelfiets,"['be', 'stel', 'fiets']",3
selectiecommissies,"['se', 'lec', 'tie', 'com', 'mis', 'sies']",6
onvervuldste,"['on', 'ver', 'vuld', 'ste']",4
gekermd,"['ge', 'kermd']",2
bakkersdozijnen,"['bak', 'kers', 'do', 'zij', 'nen']",5
muzelman,"['mu', 'zel', 'man']",3
lubberiger,"['lub', 'be', 'ri', 'ger']",4
vergreep,"['ver', 'greep']",2
brugwachter,"['brug', 'wach', 'ter']",3
geruimers,"['ge', 'rui', 'mers']",3
brutaal,"['bru', 'taal']",2
bibliofieltje,"['bi', 'blio', 'fiel', 'tje']",4
nagedachtenis,"['na', 'ge', 'dach', 'te', 'nis']",5
golok,"['go', 'lok']",2
ruggenmergpunctie,"['rug', 'gen', 'merg', 'punc', 'tie']",5
speelzaal,"['speel', 'zaal']",2
classificeerden,"['clas', 'si', 'fi', 'ceer', 'den']",5
sabbatical year,"['sab', 'ba', 'ti', 'cal', 'year']",5
humanitairders,"['hu', 'ma', 'ni', 'tair', 'ders']",5
zuigerring,"['zui', 'ger', 'ring']",3
roerend,"['roe', 'rend']",2
Karatsjai-Balkarisch,"['Ka', 'ra', 'tsjai-Bal', 'ka', 'risch']",5
almee,"['al', 'mee']",2
bekijven,"['be', 'kij', 'ven']",3
onbeweeglijk,"['on', 'be', 'weeg', 'lijk']",4
verdikkeme,"['ver', 'dik', 'ke', 'me']",4
Zürich,"['Zü', 'rich']",2
actievoerende,"['ac', 'tie', 'voe', 'ren', 'de']",5
categoriaal,"['ca', 'te', 'go', 'ri', 'aal']",5
drugbendes,"['drug', 'ben', 'des']",3
oogglaasje,"['oog', 'glaas', 'je']",3
mankt,['mankt'],1
ligger,"['lig', 'ger']",2
bacterioscopie,"['bac', 'te', 'rio', 'sco', 'pie']",5
blauwbaard,"['blauw', 'baard']",2
violist,"['vi', 'o', 'list']",3
vijfentwintig,"['vijf', 'en', 'twin', 'tig']",4
milkshakes,"['milk', 'shakes']",2
salie,"['sa', 'lie']",2
oneven,"['on', 'even']",2
harigheid,"['ha', 'rig', 'heid']",3
glycogeen,"['gly', 'co', 'geen']",3
krampje,"['kramp', 'je']",2
apies,['apies'],1
Saharazand,"['Sa', 'ha', 'ra', 'zand']",4
woedend,"['woe', 'dend']",2
tenlasteleggingen,"['ten', 'las', 'te', 'leg', 'gin', 'gen']",6
veldslag,"['veld', 'slag']",2
intensiveren,"['in', 'ten', 'si', 've', 'ren']",5
crosste,"['cross', 'te']",2
jongeman,"['jon', 'ge', 'man']",3
ergocentrische,"['er', 'go', 'cen', 'tri', 'sche']",5
zemelknopen,"['ze', 'mel', 'kno', 'pen']",4
wegvegen,"['weg', 've', 'gen']",3
belaserde,"['be', 'la', 'ser', 'de']",4
schrikaanjagendere,"['schrik', 'aan', 'ja', 'gen', 'de', 're']",6
