woorden,lettergrepen,aantal lettergrepen
hoogwerker,"['hoog', 'wer', 'ker']",3
Suzies,"['Su', 'zies']",2
appelbloesems,"['ap', 'pel', 'bloe', 'sems']",4
opfleurt,"['op', 'fleurt']",2
zoöloog,"['zoö', 'loog']",2
terugvinden,"['te', 'rug', 'vin', 'den']",4
blauwneus,"['blauw', 'neus']",2
veen,['veen'],1
uitstedige,"['uit', 'ste', 'di', 'ge']",4
rugzwemmer,"['rug', 'zwem', 'mer']",3
Neocomien,"['Neo', 'co', 'mien']",3
zuinigjes,"['zui', 'nig', 'jes']",3
kiyu,"['ki', 'yu']",2
drank,['drank'],1
rooms,['rooms'],1
offerlam,"['of', 'fer', 'lam']",3
afzender,"['af', 'zen', 'der']",3
maag-darmstelsels,"['maag-darm', 'stel', 'sels']",3
timmermens,"['tim', 'mer', 'mens']",3
zonnevuur,"['zon', 'ne', 'vuur']",3
choreograaf,"['cho', 'reo', 'graaf']",3
Germaans,"['Ger', 'maans']",2
modderwater,"['mod', 'der', 'wa', 'ter']",4
epileptisch,"['epi', 'lep', 'tisch']",3
weldoe,"['wel', 'doe']",2
kloon,['kloon'],1
afkunt,"['af', 'kunt']",2
titans,"['ti', 'tans']",2
gewin,"['ge', 'win']",2
geluidsisolatie,"['ge', 'luids', 'iso', 'la', 'tie']",5
weldoet,"['wel', 'doet']",2
fierljepten,"['fier', 'ljep', 'ten']",3
zonnevlek,"['zon', 'ne', 'vlek']",3
melkhandelaar,"['melk', 'han', 'de', 'laar']",4
graadmetertjes,"['graad', 'me', 'ter', 'tjes']",4
hoogte,"['hoog', 'te']",2
flitspaal,"['flits', 'paal']",2
keynesiaansers,"['keyne', 'si', 'aan', 'sers']",4
Sleidingse,"['Slei', 'ding', 'se']",3
ununseptium,"['un', 'un', 'sep', 'ti', 'um']",5
terugleggen,"['te', 'rug', 'leg', 'gen']",4
zedendelinquenten,"['ze', 'den', 'de', 'lin', 'quen', 'ten']",6
berenklauwtje,"['be', 'ren', 'klauw', 'tje']",4
Zaankant,"['Zaan', 'kant']",2
holster,"['hol', 'ster']",2
oxyopie,"['oxy', 'o', 'pie']",3
golven,"['gol', 'ven']",2
drijf af,"['drijf', 'af']",2
verheden,"['ver', 'he', 'den']",3
achterwielaandrijvinkje,"['ach', 'ter', 'wiel', 'aan', 'drij', 'vin', 'kje']",7
tweetallig,"['twee', 'tal', 'lig']",3
opploegend,"['op', 'ploe', 'gend']",3
vastpennen,"['vast', 'pen', 'nen']",3
Doema,"['Doe', 'ma']",2
nastie,"['nas', 'tie']",2
pubescentere,"['pu', 'bes', 'cen', 'te', 're']",5
gedjorkt,"['ge', 'djorkt']",2
perform,"['per', 'form']",2
voorbinddildo,"['voor', 'bind', 'dil', 'do']",4
crossen,"['cros', 'sen']",2
flan,['flan'],1
pandoering,"['pan', 'doe', 'ring']",3
Ladinisch,"['La', 'di', 'nisch']",3
tweehoofdige,"['twee', 'hoof', 'di', 'ge']",4
draagkrachtigst,"['draag', 'krach', 'tigst']",3
basilieken,"['ba', 'si', 'lie', 'ken']",4
zwartwerken,"['zwart', 'wer', 'ken']",3
grootouder,"['groot', 'ou', 'der']",3
nachtvorst,"['nacht', 'vorst']",2
kunstschaatsen,"['kunst', 'schaat', 'sen']",3
witte ibis,"['wit', 'te', 'ibis']",3
mos,['mos'],1
basset,"['bas', 'set']",2
illustrering,"['il', 'lus', 'tre', 'ring']",4
poste,"['pos', 'te']",2
bosspitsmuis,"['bos', 'spits', 'muis']",3
graadboek,"['graad', 'boek']",2
teleurstelling,"['te', 'leur', 'stel', 'ling']",4
fagot,"['fa', 'got']",2
deci-,"['de', 'ci-']",2
kerkbelletje,"['kerk', 'bel', 'le', 'tje']",4
waakhond,"['waak', 'hond']",2
klantnummer,"['klant', 'num', 'mer']",3
liet door,"['liet', 'door']",2
aanbiddertjes,"['aan', 'bid', 'der', 'tjes']",4
zeugenhouderij,"['zeu', 'gen', 'hou', 'de', 'rij']",5
infaam,"['in', 'faam']",2
toenemen,"['toe', 'ne', 'men']",3
zwavelatomen,"['zwa', 'vel', 'ato', 'men']",4
diafragma,"['di', 'a', 'frag', 'ma']",4
Skopje,"['Skop', 'je']",2
afgeslapt,"['af', 'ge', 'slapt']",3
obstinaters,"['ob', 'sti', 'na', 'ters']",4
afgelikt,"['af', 'ge', 'likt']",3
onderwijswet,"['on', 'der', 'wijs', 'wet']",4
beslissingstheorie,"['be', 'slis', 'sings', 'the', 'o', 'rie']",6
gebruikersruimten,"['ge', 'brui', 'kers', 'ruim', 'ten']",5
mondholte,"['mond', 'hol', 'te']",3
revolutietjes,"['re', 'vo', 'lu', 'tie', 'tjes']",5
vooraan,"['voor', 'aan']",2
Naamser,"['Naam', 'ser']",2
gekkenzaad,"['gek', 'ken', 'zaad']",3
afstruinen,"['af', 'strui', 'nen']",3
sleuf,['sleuf'],1
substantieel,"['sub', 'stan', 'ti', 'eel']",4
afdelinkjes,"['af', 'de', 'lin', 'kjes']",4
inprenten,"['in', 'pren', 'ten']",3
levenscyclus,"['le', 'vens', 'cy', 'clus']",4
valreepje,"['val', 'reep', 'je']",3
werkinstructie,"['werk', 'in', 'struc', 'tie']",4
jurysysteempje,"['ju', 'ry', 'sys', 'teem', 'pje']",5
trimpompen,"['trim', 'pom', 'pen']",3
kickfinish,"['kick', 'fi', 'nish']",3
Zecharja,"['Ze', 'char', 'ja']",3
verstijven,"['ver', 'stij', 'ven']",3
aanzitten,"['aan', 'zit', 'ten']",3
abrire,"['abri', 're']",2
stoeltjeslift,"['stoel', 'tjes', 'lift']",3
flauwvallen,"['flauw', 'val', 'len']",3
bartender,"['bar', 'ten', 'der']",3
fors,['fors'],1
more,"['mo', 're']",2
vermorsen,"['ver', 'mor', 'sen']",3
kooimannen,"['kooi', 'man', 'nen']",3
kamats katan,"['ka', 'mats', 'ka', 'tan']",4
antisemitisme,"['an', 'ti', 'se', 'mi', 'tis', 'me']",6
levenswijzers,"['le', 'vens', 'wij', 'zers']",4
darmkoliek,"['darm', 'ko', 'liek']",3
neofiel,"['neo', 'fiel']",2
nachtvlinders,"['nacht', 'vlin', 'ders']",3
koudvuur,"['koud', 'vuur']",2
postauto,"['post', 'au', 'to']",3
kookhok,"['kook', 'hok']",2
talenknobbeltjes,"['ta', 'len', 'knob', 'bel', 'tjes']",5
meningeoom,"['me', 'nin', 'ge', 'oom']",4
zero,"['ze', 'ro']",2
familiale,"['fa', 'mi', 'li', 'a', 'le']",5
parlement,"['par', 'le', 'ment']",3
Armeens,"['Ar', 'meens']",2
ezafe,"['eza', 'fe']",2
duikcilinders,"['duik', 'ci', 'lin', 'ders']",4
vermoeide,"['ver', 'moei', 'de']",3
glijdend,"['glij', 'dend']",2
grendel,"['gren', 'del']",2
misdrijf,"['mis', 'drijf']",2
armen,"['ar', 'men']",2
herderin,"['her', 'de', 'rin']",3
zwemmerseczeem,"['zwem', 'mers', 'ec', 'zeem']",4
agressievelingen,"['agres', 'sie', 've', 'lin', 'gen']",5
zeilgaren,"['zeil', 'ga', 'ren']",3
stikker,"['stik', 'ker']",2
toelage,"['toe', 'la', 'ge']",3
zekerheid,"['ze', 'ker', 'heid']",3
blindstaren,"['blind', 'sta', 'ren']",3
aardpeertjes,"['aard', 'peer', 'tjes']",3
beheersers,"['be', 'heer', 'sers']",3
zwartsel,"['zwart', 'sel']",2
generatiewisseling,"['ge', 'ne', 'ra', 'tie', 'wis', 'se', 'ling']",7
komfoortjes,"['kom', 'foor', 'tjes']",3
onderverdeel,"['on', 'der', 'ver', 'deel']",4
reling,"['re', 'ling']",2
schoolplan,"['school', 'plan']",2
triljard,"['tril', 'jard']",2
metataal,"['me', 'ta', 'taal']",3
aerostatisch,"['ae', 'ro', 'sta', 'tisch']",4
aanmerk,"['aan', 'merk']",2
terugschrikt,"['te', 'rug', 'schrikt']",3
Franse vioolsleutel,"['Fran', 'se', 'vi', 'ool', 'sleu', 'tel']",6
bekekene,"['be', 'ke', 'ke', 'ne']",4
boeddhisme,"['boed', 'dhis', 'me']",3
kerven,"['ker', 'ven']",2
flirten,"['flir', 'ten']",2
kookboek,"['kook', 'boek']",2
beroepsbrandweer,"['be', 'roeps', 'brand', 'weer']",4
visverkoper,"['vis', 'ver', 'ko', 'per']",4
integraal,"['in', 'te', 'graal']",3
wijnglazen,"['wijn', 'gla', 'zen']",3
spatbord,"['spat', 'bord']",2
ergernis,"['er', 'ger', 'nis']",3
schetsen,"['schet', 'sen']",2
heuvelachtig,"['heu', 'vel', 'ach', 'tig']",4
bufie,"['bu', 'fie']",2
demonen,"['de', 'mo', 'nen']",3
meldpunt,"['meld', 'punt']",2
dijader,"['dij', 'ader']",2
stuurnaven,"['stuur', 'na', 'ven']",3
Drenthe,"['Dren', 'the']",2
klauwanker,"['klauw', 'an', 'ker']",3
spotmeting,"['spot', 'me', 'ting']",3
locofaulisme,"['lo', 'co', 'faul', 'is', 'me']",5
rodelaar,"['ro', 'de', 'laar']",3
voortgekomen,"['voort', 'ge', 'ko', 'men']",4
optrekken,"['op', 'trek', 'ken']",3
hifi,"['hi', 'fi']",2
karntonnen,"['karn', 'ton', 'nen']",3
hooimaand,"['hooi', 'maand']",2
fitness,"['fit', 'ness']",2
scenarieel,"['sce', 'na', 'ri', 'eel']",4
ecosysteem,"['eco', 'sys', 'teem']",3
schoonwrijven,"['schoon', 'wrij', 'ven']",3
compost,"['com', 'post']",2
aanhangmotortje,"['aan', 'hang', 'mo', 'tor', 'tje']",5
taartpunt,"['taart', 'punt']",2
afhaspelde,"['af', 'has', 'pel', 'de']",4
aanbrenginkje,"['aan', 'bren', 'gin', 'kje']",4
vogelen,"['vo', 'ge', 'len']",3
Servië,"['Ser', 'vië']",2
acroniem,"['acro', 'niem']",2
honderd miljoen,"['hon', 'derd', 'mil', 'joen']",4
burggraaf,"['burg', 'graaf']",2
incasserend,"['in', 'cas', 'se', 'rend']",4
altsaxofonist,"['alt', 'saxo', 'fo', 'nist']",4
aidsproblematiek,"['aids', 'pro', 'ble', 'ma', 'tiek']",5
aanneemt,"['aan', 'neemt']",2
mor,['mor'],1
kabelschoentang,"['ka', 'bel', 'schoen', 'tang']",4
pacend,"['pa', 'cend']",2
versleutelen,"['ver', 'sleu', 'te', 'len']",4
gidsfossiel,"['gids', 'fos', 'siel']",3
kleinkunstenaars,"['klein', 'kun', 'ste', 'naars']",4
lijflied,"['lijf', 'lied']",2
drive-thrucambio's,"['drive-thru', 'cam', 'bi', ""o's""]",4
benevelend,"['be', 'ne', 've', 'lend']",4
holdingmaatschappij,"['hol', 'ding', 'maat', 'schap', 'pij']",5
gruwel,"['gru', 'wel']",2
rebus,"['re', 'bus']",2
pragmatisch,"['prag', 'ma', 'tisch']",3
voortaan,"['voort', 'aan']",2
bezorgdheidjes,"['be', 'zorgd', 'heid', 'jes']",4
etterbuiltje,"['et', 'ter', 'buil', 'tje']",4
gecontrasteerd,"['ge', 'con', 'tras', 'teerd']",4
rondhingt,"['rond', 'hingt']",2
kamerolifantjes,"['ka', 'mer', 'oli', 'fant', 'jes']",5
kersenstelen,"['ker', 'sen', 'ste', 'len']",4
bevolkingsonderzoeken,"['be', 'vol', 'kings', 'on', 'der', 'zoe', 'ken']",7
ruften,"['ruf', 'ten']",2
derde naamval,"['der', 'de', 'naam', 'val']",4
cashewnoot,"['ca', 'shew', 'noot']",3
hooie,['hooie'],1
spraakmakende,"['spraak', 'ma', 'ken', 'de']",4
rode kornoelje,"['ro', 'de', 'kor', 'noel', 'je']",5
sapfisme,"['sap', 'fis', 'me']",3
sidderden,"['sid', 'der', 'den']",3
beteerden,"['be', 'teer', 'den']",3
berceusetjes,"['ber', 'ceu', 'se', 'tjes']",4
klasbak,"['klas', 'bak']",2
vaarwel,"['vaar', 'wel']",2
mitigeren,"['mi', 'ti', 'ge', 'ren']",4
da capo,"['da', 'ca', 'po']",3
luxehotel,"['luxe', 'ho', 'tel']",3
opbrengen,"['op', 'bren', 'gen']",3
pechstrook,"['pech', 'strook']",2
algemeenste,"['al', 'ge', 'meen', 'ste']",4
impenetrabeler,"['im', 'pe', 'ne', 'tra', 'be', 'ler']",6
afzijdiger,"['af', 'zij', 'di', 'ger']",4
gezagvoller,"['ge', 'zag', 'vol', 'ler']",4
flipt,['flipt'],1
gom,['gom'],1
malvezij,"['mal', 've', 'zij']",3
verontschuldiging,"['ver', 'ont', 'schul', 'di', 'ging']",5
sterveling,"['ster', 've', 'ling']",3
penismeters,"['pe', 'nis', 'me', 'ters']",4
appelbeignet,"['ap', 'pel', 'beig', 'net']",4
mateloos,"['ma', 'te', 'loos']",3
avocadoboompje,"['avo', 'ca', 'do', 'boom', 'pje']",5
macha,"['ma', 'cha']",2
verlengen,"['ver', 'len', 'gen']",3
bloedworst,"['bloed', 'worst']",2
chromeer,"['chro', 'meer']",2
balkonscène,"['bal', 'kon', 'scè', 'ne']",4
gegroepeerd,"['ge', 'groe', 'peerd']",3
heelkunde,"['heel', 'kun', 'de']",3
fragmentatie,"['frag', 'men', 'ta', 'tie']",4
buiskap,"['buis', 'kap']",2
bims,['bims'],1
verblijden,"['ver', 'blij', 'den']",3
toe,['toe'],1
verstrijken,"['ver', 'strij', 'ken']",3
zandgebak,"['zand', 'ge', 'bak']",3
goudreinet,"['goud', 'rei', 'net']",3
plaatsingscommissie,"['plaat', 'sings', 'com', 'mis', 'sie']",5
accapareusetje,"['ac', 'ca', 'pa', 'reu', 'se', 'tje']",6
warmbloedig,"['warm', 'bloe', 'dig']",3
standaardtijd,"['stan', 'daard', 'tijd']",3
gepintelierd,"['ge', 'pin', 'te', 'lierd']",4
historiciteit,"['his', 'to', 'ri', 'ci', 'teit']",5
zeepijl,"['zee', 'pijl']",2
waarnevens,"['waar', 'ne', 'vens']",3
vouwstoel,"['vouw', 'stoel']",2
publicatie,"['pu', 'bli', 'ca', 'tie']",4
verbijzonderend,"['ver', 'bij', 'zon', 'de', 'rend']",5
sneeuwschuivertje,"['sneeuw', 'schui', 'ver', 'tje']",4
heremietkreeft,"['he', 're', 'miet', 'kreeft']",4
cashen,"['ca', 'shen']",2
wijnvlek,"['wijn', 'vlek']",2
havenarbeider,"['ha', 'ven', 'ar', 'bei', 'der']",5
rob,['rob'],1
schorten,"['schor', 'ten']",2
uniek,['uniek'],1
ontwerpster,"['ont', 'werp', 'ster']",3
curaçao,"['cu', 'ra', 'çao']",3
zagen weder,"['za', 'gen', 'we', 'der']",4
heavy metal,"['hea', 'vy', 'me', 'tal']",4
ellips,"['el', 'lips']",2
toitoitoi,"['toi', 'toi', 'toi']",3
sluishoofd,"['sluis', 'hoofd']",2
vraagstertjes,"['vraag', 'ster', 'tjes']",3
amicaalste,"['ami', 'caal', 'ste']",3
winterstorm,"['win', 'ter', 'storm']",3
opbiechten,"['op', 'biech', 'ten']",3
afro-,['afro-'],1
amandelboom,"['aman', 'del', 'boom']",3
pars pro toto,"['pars', 'pro', 'to', 'to']",4
lanceren,"['lan', 'ce', 'ren']",3
toonaard,"['toon', 'aard']",2
niet-gelovige,"['niet-ge', 'lo', 'vi', 'ge']",4
Oost-Vlaams,['Oost-Vlaams'],1
drugscentrum,"['drugs', 'cen', 'trum']",3
witachtigs,"['wit', 'ach', 'tigs']",3
potjesgrieks,"['pot', 'jes', 'grieks']",3
medio,"['me', 'dio']",2
kunde,"['kun', 'de']",2
installatietechniek,"['in', 'stal', 'la', 'tie', 'tech', 'niek']",6
amerikaniseren,"['ame', 'ri', 'ka', 'ni', 'se', 'ren']",6
steeneik,"['steen', 'eik']",2
gespte aan,"['gesp', 'te', 'aan']",3
manning,"['man', 'ning']",2
Faeröers,"['Fae', 'röers']",2
vieze,"['vie', 'ze']",2
lexicografie,"['lexi', 'co', 'gra', 'fie']",4
stervensbegeleidingen,"['ster', 'vens', 'be', 'ge', 'lei', 'din', 'gen']",7
droogkast,"['droog', 'kast']",2
kamer,"['ka', 'mer']",2
aamborstiger,"['aam', 'bor', 'sti', 'ger']",4
peekoffie,"['pee', 'kof', 'fie']",3
ambtsedigs,"['ambts', 'edigs']",2
zalmteelt,"['zalm', 'teelt']",2
gletsjervallei,"['glet', 'sjer', 'val', 'lei']",4
xanthopsie,"['xan', 'thop', 'sie']",3
samendrijven,"['sa', 'men', 'drij', 'ven']",4
leverbloempje,"['le', 'ver', 'bloem', 'pje']",4
riedelen,"['rie', 'de', 'len']",3
bovenmenselijke,"['bo', 'ven', 'men', 'se', 'lij', 'ke']",6
Venda,"['Ven', 'da']",2
unheimisch,"['un', 'hei', 'misch']",3
duurkoops,"['duur', 'koops']",2
koddebeier,"['kod', 'de', 'bei', 'er']",4
snelheidsmaniakken,"['snel', 'heids', 'ma', 'ni', 'ak', 'ken']",6
Oost-Vlaamsen,"['Oost-Vlaam', 'sen']",2
gedragen,"['ge', 'dra', 'gen']",3
ledikant,"['le', 'di', 'kant']",3
cyclohexaan,"['cy', 'clo', 'hexaan']",3
Kaaimaneilandste,"['Kaai', 'man', 'ei', 'lands', 'te']",5
veehoeve,"['vee', 'hoe', 've']",3
slofheid,"['slof', 'heid']",2
faustiaansers,"['faus', 'ti', 'aan', 'sers']",4
wasknijper,"['was', 'knij', 'per']",3
telluur,"['tel', 'luur']",2
bloempaal,"['bloem', 'paal']",2
strossen,"['stros', 'sen']",2
dertiende-eeuwse,"['der', 'tien', 'de-eeuw', 'se']",4
onschendbaarste,"['on', 'schend', 'baar', 'ste']",4
nippel,"['nip', 'pel']",2
discrepantie,"['dis', 'cre', 'pan', 'tie']",4
waardeloos,"['waar', 'de', 'loos']",3
experiment,"['ex', 'pe', 'ri', 'ment']",4
doorgezien,"['door', 'ge', 'zien']",3
Maine,"['Mai', 'ne']",2
normatiever,"['nor', 'ma', 'tie', 'ver']",4
gaschromatografie,"['gas', 'chro', 'ma', 'to', 'gra', 'fie']",6
gewild,"['ge', 'wild']",2
strooibriefje,"['strooi', 'brief', 'je']",3
cape,['cape'],1
wordprocessor,"['word', 'pro', 'ces', 'sor']",4
rozenhoedje,"['ro', 'zen', 'hoed', 'je']",4
stinkpoel,"['stink', 'poel']",2
wet,['wet'],1
speelfilm,"['speel', 'film']",2
facetimend,"['face', 'ti', 'mend']",3
afdruppend,"['af', 'drup', 'pend']",3
flitsendste,"['flit', 'send', 'ste']",3
gemeenteambtenaren,"['ge', 'meen', 'te', 'amb', 'te', 'na', 'ren']",7
middendeeltjes,"['mid', 'den', 'deel', 'tjes']",4
bijeen,"['bij', 'een']",2
browser,"['brow', 'ser']",2
overspannen,"['over', 'span', 'nen']",3
triomftochten,"['tri', 'omf', 'toch', 'ten']",4
tegenwerpen,"['te', 'gen', 'wer', 'pen']",4
taalklank,"['taal', 'klank']",2
beslissend,"['be', 'slis', 'send']",3
noodhamer,"['nood', 'ha', 'mer']",3
driedimensionaal,"['drie', 'di', 'men', 'si', 'o', 'naal']",6
verdeelstekker,"['ver', 'deel', 'stek', 'ker']",4
bekwamere,"['be', 'kwa', 'me', 're']",4
woelt,['woelt'],1
neut,['neut'],1
oligomeer,"['oli', 'go', 'meer']",3
twintigvlak,"['twin', 'tig', 'vlak']",3
vooravond,"['voor', 'avond']",2
landschapsverzorging,"['land', 'schaps', 'ver', 'zor', 'ging']",5
medeklinkertjes,"['me', 'de', 'klin', 'ker', 'tjes']",5
onderdoor,"['on', 'der', 'door']",3
erwtenschieter,"['erw', 'ten', 'schie', 'ter']",4
yaleslot,"['yale', 'slot']",2
bietebauw,"['bie', 'te', 'bauw']",3
haberdoedassen,"['ha', 'ber', 'doe', 'das', 'sen']",5
beest,['beest'],1
nap,['nap'],1
custard,"['cus', 'tard']",2
pluktijd,"['pluk', 'tijd']",2
fluitlessen,"['fluit', 'les', 'sen']",3
onverwachts,"['on', 'ver', 'wachts']",3
strafkolonie,"['straf', 'ko', 'lo', 'nie']",4
urnenveldencultuur,"['ur', 'nen', 'vel', 'den', 'cul', 'tuur']",6
aardbeienautomaatjes,"['aard', 'bei', 'en', 'au', 'to', 'maat', 'jes']",7
aanzoeken,"['aan', 'zoe', 'ken']",3
droomklus,"['droom', 'klus']",2
stabilo,"['sta', 'bi', 'lo']",3
stieten,"['stie', 'ten']",2
apicaal,"['api', 'caal']",2
woog na,"['woog', 'na']",2
geurtjes,"['geur', 'tjes']",2
zondig,"['zon', 'dig']",2
dwalend,"['dwa', 'lend']",2
abscis,"['ab', 'scis']",2
betoon,"['be', 'toon']",2
heaumeau,"['heau', 'meau']",2
wielerbond,"['wie', 'ler', 'bond']",3
weerbarstig,"['weer', 'bar', 'stig']",3
cesseren,"['ces', 'se', 'ren']",3
aannemelijk,"['aan', 'ne', 'me', 'lijk']",4
ploot,['ploot'],1
losbare,"['los', 'ba', 're']",3
stikstofcrisissen,"['stik', 'stof', 'cri', 'sis', 'sen']",5
badeendjes,"['bad', 'eend', 'jes']",3
enig,['enig'],1
voedingsbodem,"['voe', 'dings', 'bo', 'dem']",4
wijkcentra,"['wijk', 'cen', 'tra']",3
vaginale,"['va', 'gi', 'na', 'le']",4
plisseren,"['plis', 'se', 'ren']",3
bruine rat,"['brui', 'ne', 'rat']",3
lotions,"['lo', 'ti', 'ons']",3
walkman,"['walk', 'man']",2
haatbrief,"['haat', 'brief']",2
Turkije,"['Tur', 'kije']",2
uitverdedigd,"['uit', 'ver', 'de', 'digd']",4
scènetjes,"['scè', 'ne', 'tjes']",3
aanhechtingspuntjes,"['aan', 'hech', 'tings', 'punt', 'jes']",5
amateurwielrenners,"['ama', 'teur', 'wiel', 'ren', 'ners']",5
doorbladeren,"['door', 'bla', 'de', 'ren']",4
metropolis,"['me', 'tro', 'po', 'lis']",4
gerstemeel,"['ger', 'ste', 'meel']",3
basblokfluit,"['bas', 'blok', 'fluit']",3
giardiaparasiet,"['gi', 'ar', 'dia', 'pa', 'ra', 'siet']",6
entero-,"['en', 'te', 'ro-']",3
ievers,"['ie', 'vers']",2
aanstorten,"['aan', 'stor', 'ten']",3
bankencrisis,"['ban', 'ken', 'cri', 'sis']",4
zonnegod,"['zon', 'ne', 'god']",3
jaar in jaar uit,"['jaar', 'in', 'jaar', 'uit']",4
contrarevolutie,"['con', 'tra', 're', 'vo', 'lu', 'tie']",6
gezond,"['ge', 'zond']",2
schansspringen,"['schans', 'sprin', 'gen']",3
nulliteit,"['nul', 'li', 'teit']",3
gezondheidseffect,"['ge', 'zond', 'heids', 'ef', 'fect']",5
tabakshandelaars,"['ta', 'baks', 'han', 'de', 'laars']",5
fotonegatief,"['fo', 'to', 'ne', 'ga', 'tief']",5
absent,"['ab', 'sent']",2
caravan,"['ca', 'ra', 'van']",3
zonnecollector,"['zon', 'ne', 'col', 'lec', 'tor']",5
hoogachten,"['hoog', 'ach', 'ten']",3
voorspelbaarder,"['voor', 'spel', 'baar', 'der']",4
soezebollen,['soezebollen'],1
verwon,"['ver', 'won']",2
deren,"['de', 'ren']",2
jobsbode,"['jobs', 'bo', 'de']",3
huize,"['hui', 'ze']",2
pantalon,"['pan', 'ta', 'lon']",3
sublimaat,"['su', 'bli', 'maat']",3
invangend,"['in', 'van', 'gend']",3
vrolijkst,"['vro', 'lijkst']",2
kastijden,"['kas', 'tij', 'den']",3
fietspad,"['fiets', 'pad']",2
filmografie,"['fil', 'mo', 'gra', 'fie']",4
klachtenbureaus,"['klach', 'ten', 'bu', 'reaus']",4
style,['style'],1
prefabriceren,"['pre', 'fa', 'bri', 'ce', 'ren']",5
jodenhaat,"['jo', 'den', 'haat']",3
sufferig,"['suf', 'fe', 'rig']",3
opschreeft,"['op', 'schreeft']",2
woonwinkelketen,"['woon', 'win', 'kel', 'ke', 'ten']",5
schijndoods,"['schijn', 'doods']",2
schrijver,"['schrij', 'ver']",2
gezaaid,"['ge', 'zaaid']",2
mechanica,"['me', 'cha', 'ni', 'ca']",4
markiezinnetje,"['mar', 'kie', 'zin', 'ne', 'tje']",5
algemeen vormends,"['al', 'ge', 'meen', 'vor', 'mends']",5
ovondes,"['ovon', 'des']",2
beginselprogramma,"['be', 'gin', 'sel', 'pro', 'gram', 'ma']",6
werkzamers,"['werk', 'za', 'mers']",3
overname,"['over', 'na', 'me']",3
zoutlozing,"['zout', 'lo', 'zing']",3
klipdas,"['klip', 'das']",2
insecteneters,"['in', 'sec', 'ten', 'eters']",4
haaks,['haaks'],1
ingeluisd,"['in', 'ge', 'luisd']",3
urineleider,"['uri', 'ne', 'lei', 'der']",4
kompels,"['kom', 'pels']",2
zweefvliegtuigen,"['zweef', 'vlieg', 'tui', 'gen']",4
welbespraakt,"['wel', 'be', 'spraakt']",3
verpieterden,"['ver', 'pie', 'ter', 'den']",4
lijkwaden,"['lijk', 'wa', 'den']",3
€500-biljetje,"['€500-bil', 'jet', 'je']",3
zwartkop,"['zwart', 'kop']",2
acrylaat,"['acry', 'laat']",2
betrachtte,"['be', 'tracht', 'te']",3
Deventer,"['De', 'ven', 'ter']",3
alpha,"['al', 'pha']",2
kit,['kit'],1
maakster,"['maak', 'ster']",2
optimistetje,"['op', 'ti', 'mis', 'te', 'tje']",5
deugdzaams,"['deugd', 'zaams']",2
zachtmoedig,"['zacht', 'moe', 'dig']",3
merendeels,"['me', 'ren', 'deels']",3
alstublief,"['als', 'tu', 'blief']",3
r,['r'],1
beewegen,"['bee', 'we', 'gen']",3
promethium,"['pro', 'me', 'thi', 'um']",4
Hitu,"['Hi', 'tu']",2
burlen,"['bur', 'len']",2
translatie,"['trans', 'la', 'tie']",3
drachtig,"['drach', 'tig']",2
kerstdiner,"['kerst', 'di', 'ner']",3
vreetfestijntje,"['vreet', 'fes', 'tijn', 'tje']",4
zweven,"['zwe', 'ven']",2
gewenden,"['ge', 'wen', 'den']",3
zaterdagavond,"['za', 'ter', 'dag', 'avond']",4
gietvloertje,"['giet', 'vloer', 'tje']",3
strooiend,"['strooi', 'end']",2
truc,['truc'],1
zero's,"['ze', ""ro's""]",2
kapzaag,"['kap', 'zaag']",2
residu,"['re', 'si', 'du']",3
aanmaaklimonades,"['aan', 'maak', 'li', 'mo', 'na', 'des']",6
wreedaardige,"['wreed', 'aar', 'di', 'ge']",4
zuigerring,"['zui', 'ger', 'ring']",3
sleep,['sleep'],1
afpersingen,"['af', 'per', 'sin', 'gen']",4
eurobankbiljet,"['eu', 'ro', 'bank', 'bil', 'jet']",5
groener,"['groe', 'ner']",2
wanprestatie,"['wan', 'pres', 'ta', 'tie']",4
zeekomkommer,"['zee', 'kom', 'kom', 'mer']",4
roofmiertje,"['roof', 'mier', 'tje']",3
fysica,"['fy', 'si', 'ca']",3
amoureus,"['amou', 'reus']",2
koningsgezinde,"['ko', 'nings', 'ge', 'zin', 'de']",5
geschafte,"['ge', 'schaf', 'te']",3
westkantje,"['west', 'kant', 'je']",3
spektakel,"['spek', 'ta', 'kel']",3
rubber,"['rub', 'ber']",2
parkings,"['par', 'kings']",2
nachthemel,"['nacht', 'he', 'mel']",3
boorworm,"['boor', 'worm']",2
bedruipen,"['be', 'drui', 'pen']",3
elektrische,"['elek', 'tri', 'sche']",3
sleephopperzuiger,"['sleep', 'hop', 'per', 'zui', 'ger']",5
Nobelprijs,"['No', 'bel', 'prijs']",3
geheuld,"['ge', 'heuld']",2
meisjeskostschool,"['meis', 'jes', 'kost', 'school']",4
gaanpad,"['gaan', 'pad']",2
schobben,"['schob', 'ben']",2
helikopteroudertjes,"['he', 'li', 'kop', 'ter', 'ou', 'der', 'tjes']",7
Straat Foveaux,"['Straat', 'Fo', 'veaux']",3
Orizaba-Nahuatl,"['Ori', 'za', 'ba-Na', 'hu', 'atl']",5
vlakschuurmachine,"['vlak', 'schuur', 'ma', 'chi', 'ne']",5
hierbuiten,"['hier', 'bui', 'ten']",3
schijf,['schijf'],1
tandtechnischers,"['tand', 'tech', 'ni', 'schers']",4
