woorden,lettergrepen,aantal lettergrepen
Cambodja,"['Cam', 'bod', 'ja']",3
krasplaatjes,"['kras', 'plaat', 'jes']",3
fuut,['fuut'],1
bankfilialen,"['bank', 'fi', 'li', 'a', 'len']",5
liesbreuk,"['lies', 'breuk']",2
woningdiensten,"['wo', 'ning', 'dien', 'sten']",4
oostnoordoost,"['oost', 'noord', 'oost']",3
afrodisiacum,"['afro', 'di', 'si', 'a', 'cum']",5
Maastrichtse,"['Maas', 'tricht', 'se']",3
toepen,"['toe', 'pen']",2
toenmalig,"['toen', 'ma', 'lig']",3
opzwellen,"['op', 'zwel', 'len']",3
deficitair,"['de', 'fi', 'ci', 'tair']",4
recent,"['re', 'cent']",2
goedertiereners,"['goe', 'der', 'tie', 're', 'ners']",5
gambier,"['gam', 'bier']",2
hoofdkwartier,"['hoofd', 'kwar', 'tier']",3
moriaan,"['mo', 'ri', 'aan']",3
tinlegering,"['tin', 'le', 'ge', 'ring']",4
alcoholgehaltes,"['al', 'co', 'hol', 'ge', 'hal', 'tes']",6
herindeling,"['her', 'in', 'de', 'ling']",4
spoorstudent,"['spoor', 'stu', 'dent']",3
twaalfmijlsgrens,"['twaalf', 'mijls', 'grens']",3
pruilers,"['prui', 'lers']",2
FET,['FET'],1
vernauwingen,"['ver', 'nau', 'win', 'gen']",4
Marva,"['Mar', 'va']",2
raapolie,"['raap', 'olie']",2
antiflogisticum,"['an', 'ti', 'flo', 'gis', 'ti', 'cum']",6
orthodontie,"['or', 'tho', 'don', 'tie']",4
ketelsteen,"['ke', 'tel', 'steen']",3
dentaal,"['den', 'taal']",2
voorlopers,"['voor', 'lo', 'pers']",3
adervlies,"['ader', 'vlies']",2
projectnamen,"['pro', 'ject', 'na', 'men']",4
opschutten,"['op', 'schut', 'ten']",3
conatiefs,"['co', 'na', 'tiefs']",3
grafiekje,"['gra', 'fiek', 'je']",3
induwend,"['in', 'du', 'wend']",3
scrabbelend,"['scrab', 'be', 'lend']",3
zomers,"['zo', 'mers']",2
gevieren,"['ge', 'vie', 'ren']",3
achternalopen,"['ach', 'ter', 'na', 'lo', 'pen']",5
kletskassa,"['klets', 'kas', 'sa']",3
chloorkip,"['chloor', 'kip']",2
drenkend,"['dren', 'kend']",2
nachtvaartje,"['nacht', 'vaart', 'je']",3
universum,"['uni', 'ver', 'sum']",3
dienstbaar,"['dienst', 'baar']",2
persbureaus,"['pers', 'bu', 'reaus']",3
watervrijs,"['wa', 'ter', 'vrijs']",3
zeveren,"['ze', 've', 'ren']",3
hittegolf,"['hit', 'te', 'golf']",3
bestempelde,"['be', 'stem', 'pel', 'de']",4
spijlboutje,"['spijl', 'bout', 'je']",3
brachiaal,"['bra', 'chi', 'aal']",3
overzitten,"['over', 'zit', 'ten']",3
vluchthuisje,"['vlucht', 'huis', 'je']",3
terechtstellen,"['te', 'recht', 'stel', 'len']",4
toestroom,"['toe', 'stroom']",2
voetbalploeg,"['voet', 'bal', 'ploeg']",3
studielandschap,"['stu', 'die', 'land', 'schap']",4
veulen,"['veu', 'len']",2
splinterkind,"['splin', 'ter', 'kind']",3
alarmeren,"['alar', 'me', 'ren']",3
synagoog,"['sy', 'na', 'goog']",3
z.o.z.,['z.o.z.'],1
boomkweker,"['boom', 'kwe', 'ker']",3
zelfbeeld,"['zelf', 'beeld']",2
military,"['mi', 'li', 'ta', 'ry']",4
pentagonen,"['pen', 'ta', 'go', 'nen']",4
Luik,['Luik'],1
vaatbundel,"['vaat', 'bun', 'del']",3
koningsmoord,"['ko', 'nings', 'moord']",3
handelsvereniging,"['han', 'dels', 'ver', 'eni', 'ging']",5
menu,"['me', 'nu']",2
winkelwaar,"['win', 'kel', 'waar']",3
terugstoten,"['te', 'rug', 'sto', 'ten']",4
Holocaustontkenning,"['Ho', 'lo', 'caust', 'ont', 'ken', 'ning']",6
onderwaterlampje,"['on', 'der', 'wa', 'ter', 'lamp', 'je']",6
tor,['tor'],1
lievelingsvrouwtjes,"['lie', 've', 'lings', 'vrouw', 'tjes']",5
acutere,"['acu', 'te', 're']",3
kortte in,"['kort', 'te', 'in']",3
ferriet,"['fer', 'riet']",2
zwengelboortjes,"['zwen', 'gel', 'boor', 'tjes']",4
kerstgebakjes,"['kerst', 'ge', 'bak', 'jes']",4
opgestart,"['op', 'ge', 'start']",3
anterieur,"['an', 'te', 'ri', 'eur']",4
uitgesproken,"['uit', 'ge', 'spro', 'ken']",4
fideï-commis,"['fi', 'deï-com', 'mis']",3
wielervereniging,"['wie', 'ler', 'ver', 'e', 'ni', 'ging']",6
grote hersenen,"['gro', 'te', 'her', 'se', 'nen']",5
breedteparallelletjes,"['breed', 'te', 'pa', 'ral', 'lel', 'le', 'tjes']",7
gordeldier,"['gor', 'del', 'dier']",3
gepretendeerd,"['ge', 'pre', 'ten', 'deerd']",4
verfijndste,"['ver', 'fijnd', 'ste']",3
oplichting,"['op', 'lich', 'ting']",3
ruimtevaartcentrum,"['ruim', 'te', 'vaart', 'cen', 'trum']",5
adamiet,"['ada', 'miet']",2
dichloorvos,"['di', 'chloor', 'vos']",3
kinderdoodslag,"['kin', 'der', 'dood', 'slag']",4
beeldhouwwerkje,"['beeld', 'houw', 'werk', 'je']",4
kersthits,"['kerst', 'hits']",2
sambal,"['sam', 'bal']",2
chronologie,"['chro', 'no', 'lo', 'gie']",4
isochromosoom,"['iso', 'chro', 'mo', 'soom']",4
barbakotte,"['bar', 'ba', 'kot', 'te']",4
zwemvoet,"['zwem', 'voet']",2
neuropathologie,"['neu', 'ro', 'pa', 'tho', 'lo', 'gie']",6
Indo-europees,"['In', 'do-eu', 'ro', 'pees']",4
herinneringstekentjes,"['her', 'in', 'ne', 'rings', 'te', 'ken', 'tjes']",7
Zambiaan,"['Zam', 'bi', 'aan']",3
schrijnend,"['schrij', 'nend']",2
vierlandenpunt,"['vier', 'lan', 'den', 'punt']",4
subelatief,"['sub', 'ela', 'tief']",3
vertolk,"['ver', 'tolk']",2
criterium,"['cri', 'te', 'ri', 'um']",4
Trinidadiaan,"['Tri', 'ni', 'da', 'di', 'aan']",5
bigbangtheorie,"['big', 'bang', 'the', 'o', 'rie']",5
koelhuis,"['koel', 'huis']",2
bespied,"['be', 'spied']",2
Californië,"['Ca', 'li', 'for', 'nië']",4
lantaarnpaal,"['lan', 'taarn', 'paal']",3
zouteloos,"['zou', 'te', 'loos']",3
bankdrukken,"['bank', 'druk', 'ken']",3
goedkeuren,"['goed', 'keu', 'ren']",3
gemolmd,"['ge', 'molmd']",2
maîtresses,"['maî', 'tres', 'ses']",3
nierfalen,"['nier', 'fa', 'len']",3
kostbaar,"['kost', 'baar']",2
luchtwegziektes,"['lucht', 'weg', 'ziek', 'tes']",4
thuisland,"['thuis', 'land']",2
knop,['knop'],1
serpentigers,"['ser', 'pen', 'ti', 'gers']",4
versleutelen,"['ver', 'sleu', 'te', 'len']",4
springt slootje,"['springt', 'sloot', 'je']",3
fisis-mineurtoonschaaltjes,"['fisis-mi', 'neur', 'toon', 'schaal', 'tjes']",5
kenniscentrum,"['ken', 'nis', 'cen', 'trum']",4
Lag Baomer,"['Lag', 'Ba', 'o', 'mer']",4
symptoomloze,"['symp', 'toom', 'lo', 'ze']",4
pionnetje,"['pi', 'on', 'ne', 'tje']",4
blinddoekjes,"['blind', 'doek', 'jes']",3
mutagenere,"['mu', 'ta', 'ge', 'ne', 're']",5
politische,"['po', 'li', 'ti', 'sche']",4
troefje,"['troef', 'je']",2
herwaardeerde,"['her', 'waar', 'deer', 'de']",4
allogeen,"['al', 'lo', 'geen']",3
zombiefilm,"['zom', 'bie', 'film']",3
zulke,"['zul', 'ke']",2
machineren,"['ma', 'chi', 'ne', 'ren']",4
sensatiebelustere,"['sen', 'sa', 'tie', 'be', 'lus', 'te', 're']",7
afriepen,"['af', 'rie', 'pen']",3
afschieten,"['af', 'schie', 'ten']",3
zingbaarder,"['zing', 'baar', 'der']",3
schreef,['schreef'],1
daadkracht,"['daad', 'kracht']",2
Somali,"['So', 'ma', 'li']",3
vercokeste,"['ver', 'cokes', 'te']",3
zoogdier,"['zoog', 'dier']",2
anakoloeten,"['ana', 'ko', 'loe', 'ten']",4
voorkeursposities,"['voor', 'keurs', 'po', 'si', 'ties']",5
woest,['woest'],1
dissonant,"['dis', 'so', 'nant']",3
geconcludeerd,"['ge', 'con', 'clu', 'deerd']",4
roem,['roem'],1
wensbron,"['wens', 'bron']",2
schaafstro,"['schaaf', 'stro']",2
voorbereiders,"['voor', 'be', 'rei', 'ders']",4
wateren aan,"['wa', 'te', 'ren', 'aan']",4
hongerige,"['hon', 'ge', 'ri', 'ge']",4
telefoonnetwerk,"['te', 'le', 'foon', 'net', 'werk']",5
geflankeerd,"['ge', 'flan', 'keerd']",3
aandriftjes,"['aan', 'drift', 'jes']",3
bindstertjes,"['bind', 'ster', 'tjes']",3
geboren,"['ge', 'bo', 'ren']",3
doel,['doel'],1
gist,['gist'],1
bonkelaar,"['bon', 'ke', 'laar']",3
aanblijven,"['aan', 'blij', 'ven']",3
noordoostelijk,"['noord', 'oos', 'te', 'lijk']",4
kasten,"['kas', 'ten']",2
achterdochtigere,"['ach', 'ter', 'doch', 'ti', 'ge', 're']",6
prefabricatie,"['pre', 'fa', 'bri', 'ca', 'tie']",5
aangeefster,"['aan', 'geef', 'ster']",3
Hottentots,"['Hot', 'ten', 'tots']",3
moniale,"['mo', 'ni', 'a', 'le']",4
chocolademelk,"['cho', 'co', 'la', 'de', 'melk']",5
osteoclast,"['os', 'teo', 'clast']",3
wetplank,"['wet', 'plank']",2
beroepshandelaartje,"['be', 'roeps', 'han', 'de', 'laar', 'tje']",6
kersentaart,"['ker', 'sen', 'taart']",3
hydro-elektrischer,"['hy', 'dro-elek', 'tri', 'scher']",4
paradoxaalste,"['pa', 'ra', 'doxaal', 'ste']",4
afweren,"['af', 'we', 'ren']",3
schrikbarenders,"['schrik', 'ba', 'ren', 'ders']",4
zevenhonderdzesentwintigs,"['ze', 'ven', 'hon', 'derd', 'zes', 'en', 'twin', 'tigs']",8
sesambroodjes,"['se', 'sam', 'brood', 'jes']",4
duinenrijen,"['dui', 'nen', 'rij', 'en']",4
trimestertjes,"['tri', 'mes', 'ter', 'tjes']",4
chromomeertjes,"['chro', 'mo', 'meer', 'tjes']",4
provisieverboden,"['pro', 'vi', 'sie', 'ver', 'bo', 'den']",6
embouchure,"['em', 'bou', 'chu', 're']",4
blauwe kiekendief,"['blau', 'we', 'kie', 'ken', 'dief']",5
kruideniertjes,"['krui', 'de', 'nier', 'tjes']",4
gestemd,"['ge', 'stemd']",2
dierlijkst,"['dier', 'lijkst']",2
samengewerkt,"['sa', 'men', 'ge', 'werkt']",4
pre-audit,"['pre-au', 'dit']",2
liefst,['liefst'],1
rasphuis,"['rasp', 'huis']",2
walvisvangst,"['wal', 'vis', 'vangst']",3
nagegaan,"['na', 'ge', 'gaan']",3
woei af,"['woei', 'af']",2
onderdeks,"['on', 'der', 'deks']",3
levensvuren,"['le', 'vens', 'vu', 'ren']",4
opboren,"['op', 'bo', 'ren']",3
onopvallends,"['on', 'op', 'val', 'lends']",4
wangelovigers,"['wan', 'ge', 'lo', 'vi', 'gers']",5
bestekcassette,"['be', 'stek', 'cas', 'set', 'te']",5
steenuilenkastjes,"['steen', 'ui', 'len', 'kast', 'jes']",5
aanbehoord,"['aan', 'be', 'hoord']",3
posterioriteit,"['pos', 'te', 'ri', 'o', 'ri', 'teit']",6
aarzelen,"['aar', 'ze', 'len']",3
knechtjes,"['knecht', 'jes']",2
tekenschool,"['te', 'ken', 'school']",3
klierigs,"['klie', 'rigs']",2
inbouwen,"['in', 'bou', 'wen']",3
cellist,"['cel', 'list']",2
herinneringsbeeld,"['her', 'in', 'ne', 'rings', 'beeld']",5
stekkerblokken,"['stek', 'ker', 'blok', 'ken']",4
brandspuiten,"['brand', 'spui', 'ten']",3
senaat,"['se', 'naat']",2
bezuiniginkje,"['be', 'zui', 'ni', 'gin', 'kje']",5
onherbergzaams,"['on', 'her', 'berg', 'zaams']",4
rentevergaderingen,"['ren', 'te', 'ver', 'ga', 'de', 'rin', 'gen']",7
gedrogeerd,"['ge', 'dro', 'geerd']",3
verkoolt,"['ver', 'koolt']",2
efemeer,"['efe', 'meer']",2
AZ,['AZ'],1
hegemonialere,"['he', 'ge', 'mo', 'ni', 'a', 'le', 're']",7
Wu,['Wu'],1
peuken,"['peu', 'ken']",2
bloedsinaasappelsaus,"['bloed', 'si', 'naas', 'ap', 'pel', 'saus']",6
e-mailadres,"['e-mail', 'adres']",2
koersfiets,"['koers', 'fiets']",2
peuzel,"['peu', 'zel']",2
ruimtestation,"['ruim', 'te', 'sta', 'ti', 'on']",5
bepaalde,"['be', 'paal', 'de']",3
geestverschijningen,"['geest', 'ver', 'schij', 'nin', 'gen']",5
temperatuurstijging,"['tem', 'pe', 'ra', 'tuur', 'stij', 'ging']",6
knuddigst,"['knud', 'digst']",2
smurf,['smurf'],1
koelolie,"['koel', 'olie']",2
geleidebaak,"['ge', 'lei', 'de', 'baak']",4
koudst,['koudst'],1
logen,"['lo', 'gen']",2
kostbaardere,"['kost', 'baar', 'de', 're']",4
zoef,['zoef'],1
Bosnië en Herzegovina,"['Bos', 'nië', 'en', 'Her', 'ze', 'go', 'vi', 'na']",8
steenkoolbekkentje,"['steen', 'kool', 'bek', 'ken', 'tje']",5
naspeuren,"['na', 'speu', 'ren']",3
witgoedbezorger,"['wit', 'goed', 'be', 'zor', 'ger']",5
schootaan,"['schoot', 'aan']",2
gayspot,"['gay', 'spot']",2
atleetje,"['at', 'leet', 'je']",3
borax,"['bo', 'rax']",2
West-Europa,"['West-Eu', 'ro', 'pa']",3
liet door,"['liet', 'door']",2
skelet,"['ske', 'let']",2
boomtakjes,"['boom', 'tak', 'jes']",3
lachspieren,"['lach', 'spie', 'ren']",3
rondzingend,"['rond', 'zin', 'gend']",3
eensgezind,"['eens', 'ge', 'zind']",3
thoracaals,"['tho', 'ra', 'caals']",3
retail,"['re', 'tail']",2
zeevarende,"['zee', 'va', 'ren', 'de']",4
wegdommelen,"['weg', 'dom', 'me', 'len']",4
zeemzoet,"['zeem', 'zoet']",2
ontkrullen,"['ont', 'krul', 'len']",3
regenboogje,"['re', 'gen', 'boog', 'je']",4
blussertje,"['blus', 'ser', 'tje']",3
Gis-grotetertstoonschaal,"['Gis-gro', 'te', 'terts', 'toon', 'schaal']",5
gedeeltelijkers,"['ge', 'deel', 'te', 'lij', 'kers']",5
Victor,"['Vic', 'tor']",2
vaker,"['va', 'ker']",2
zeewaterbestendig,"['zee', 'wa', 'ter', 'be', 'sten', 'dig']",6
douwer,"['dou', 'wer']",2
altblokfluit,"['alt', 'blok', 'fluit']",3
Abai Sungai,"['Abai', 'Sun', 'gai']",3
uitnodiging,"['uit', 'no', 'di', 'ging']",4
sluisteken,"['sluis', 'te', 'ken']",3
vlakogige,"['vlak', 'ogi', 'ge']",3
Veluws,"['Ve', 'luws']",2
sagaai,"['sa', 'gaai']",2
soepstengel,"['soep', 'sten', 'gel']",3
zakenreizen,"['za', 'ken', 'rei', 'zen']",4
wam,['wam'],1
nakomelingetje,"['na', 'ko', 'me', 'lin', 'ge', 'tje']",6
politiezaken,"['po', 'li', 'tie', 'za', 'ken']",5
francofoon,"['fran', 'co', 'foon']",3
heptaan,"['hep', 'taan']",2
fotolak,"['fo', 'to', 'lak']",3
kustbatterij,"['kust', 'bat', 'te', 'rij']",4
imposantere,"['im', 'po', 'san', 'te', 're']",5
verfrissing,"['ver', 'fris', 'sing']",3
bedankt,"['be', 'dankt']",2
aastor,"['aas', 'tor']",2
Trojaan,"['Tro', 'jaan']",2
mondainste,"['mon', 'dain', 'ste']",3
zeenimf,"['zee', 'nimf']",2
laborante,"['la', 'bo', 'ran', 'te']",4
doctoraler,"['doc', 'to', 'ra', 'ler']",4
determinant,"['de', 'ter', 'mi', 'nant']",4
wegteerde,"['weg', 'teer', 'de']",3
schouwarts,"['schouw', 'arts']",2
draderigers,"['dra', 'de', 'ri', 'gers']",4
voorjaarsochtend,"['voor', 'jaars', 'och', 'tend']",4
leenstelsel,"['leen', 'stel', 'sel']",3
fossielste,"['fos', 'siel', 'ste']",3
vervoersonderneming,"['ver', 'voers', 'on', 'der', 'ne', 'ming']",6
fles,['fles'],1
dribbelen,"['drib', 'be', 'len']",3
academietje,"['aca', 'de', 'mie', 'tje']",4
waarzeiltjes,"['waar', 'zeil', 'tjes']",3
studentinnetje,"['stu', 'den', 'tin', 'ne', 'tje']",5
wesp,['wesp'],1
eikenbomen,"['ei', 'ken', 'bo', 'men']",4
onverwoestbaar,"['on', 'ver', 'woest', 'baar']",4
maizenapapje,"['mai', 'ze', 'na', 'pap', 'je']",5
fotoperiodiciteit,"['fo', 'to', 'pe', 'ri', 'o', 'di', 'ci', 'teit']",8
eerlijk,"['eer', 'lijk']",2
heruitbrengen,"['her', 'uit', 'bren', 'gen']",4
wildplas,"['wild', 'plas']",2
malm,['malm'],1
voorhamer,"['voor', 'ha', 'mer']",3
computerschaak,"['com', 'pu', 'ter', 'schaak']",4
stapelblok,"['sta', 'pel', 'blok']",3
ophokuurtjes,"['op', 'hok', 'uur', 'tjes']",4
kwetsbaar,"['kwets', 'baar']",2
heroverden,"['her', 'over', 'den']",3
trostomaat,"['tros', 'to', 'maat']",3
riskeerde,"['ris', 'keer', 'de']",3
oregano,"['ore', 'ga', 'no']",3
langdradigste,"['lang', 'dra', 'dig', 'ste']",4
verdomde,"['ver', 'dom', 'de']",3
taartenbakkers,"['taar', 'ten', 'bak', 'kers']",4
gerebelleerd,"['ge', 're', 'bel', 'leerd']",4
aangenomen,"['aan', 'ge', 'no', 'men']",4
tegelzetter,"['te', 'gel', 'zet', 'ter']",4
gerecht,"['ge', 'recht']",2
terugdeinsde,"['te', 'rug', 'deins', 'de']",4
oudachtigst,"['oud', 'ach', 'tigst']",3
tolvlucht,"['tol', 'vlucht']",2
vroeg Latijn,"['vroeg', 'La', 'tijn']",3
kwint,['kwint'],1
benaarstigt,"['be', 'naar', 'stigt']",3
kompres,"['kom', 'pres']",2
klagerigste,"['kla', 'ge', 'rig', 'ste']",4
paternalisme,"['pa', 'ter', 'na', 'lis', 'me']",5
urgenter,"['ur', 'gen', 'ter']",3
feministisch,"['fe', 'mi', 'nis', 'tisch']",4
indutten,"['in', 'dut', 'ten']",3
veertiende-eeuwse,"['veer', 'tien', 'de-eeuw', 'se']",4
brandschatten,"['brand', 'schat', 'ten']",3
zijklepmotor,"['zij', 'klep', 'mo', 'tor']",4
behoeftige,"['be', 'hoef', 'ti', 'ge']",4
bibliobus,"['bi', 'blio', 'bus']",3
videoprojector,"['vi', 'deo', 'pro', 'jec', 'tor']",5
linde,"['lin', 'de']",2
smijtertjes,"['smij', 'ter', 'tjes']",3
graterig,"['gra', 'te', 'rig']",3
zadelboog,"['za', 'del', 'boog']",3
slijk,['slijk'],1
staatsregeling,"['staats', 're', 'ge', 'ling']",4
gevloekt,"['ge', 'vloekt']",2
ijsrandje,"['ijs', 'rand', 'je']",3
zwijgzaam,"['zwijg', 'zaam']",2
obstinaat,"['ob', 'sti', 'naat']",3
cuticula,"['cu', 'ti', 'cu', 'la']",4
pubs,['pubs'],1
poppentheater,"['pop', 'pen', 'the', 'a', 'ter']",5
recruitmentbureaus,"['re', 'cruit', 'ment', 'bu', 'reaus']",5
bevoogding,"['be', 'voog', 'ding']",3
beloopje,"['be', 'loop', 'je']",3
Montenegro,"['Mon', 'te', 'ne', 'gro']",4
flard,['flard'],1
Connecticut,"['Con', 'nec', 'ti', 'cut']",4
hamstring,"['ham', 'string']",2
voorgebergtes,"['voor', 'ge', 'berg', 'tes']",4
zwembaden,"['zwem', 'ba', 'den']",3
zedenkunde,"['ze', 'den', 'kun', 'de']",4
eenduidig,"['een', 'dui', 'dig']",3
zoethoudertjes,"['zoet', 'hou', 'der', 'tjes']",4
belanghebbende,"['be', 'lang', 'heb', 'ben', 'de']",5
notulen,"['no', 'tu', 'len']",3
kijkbuis,"['kijk', 'buis']",2
hemellichaam,"['he', 'mel', 'li', 'chaam']",4
walkietalkietjes,"['wal', 'kie', 'tal', 'kie', 'tjes']",5
gaaft,['gaaft'],1
jeugdtheatertjes,"['jeugd', 'the', 'a', 'ter', 'tjes']",5
eschatologie,"['es', 'cha', 'to', 'lo', 'gie']",5
jongensfiets,"['jon', 'gens', 'fiets']",3
Bhojpuri,"['Bhoj', 'pu', 'ri']",3
zaakwaarneming,"['zaak', 'waar', 'ne', 'ming']",4
adopterend,"['adop', 'te', 'rend']",3
verholen,"['ver', 'ho', 'len']",3
vernevelde,"['ver', 'ne', 'vel', 'de']",4
monachalere,"['mo', 'na', 'cha', 'le', 're']",5
wrakkige,"['wrak', 'ki', 'ge']",3
jottum,"['jot', 'tum']",2
besturingssysteempjes,"['be', 'stu', 'rings', 'sys', 'teem', 'pjes']",6
kaasburger,"['kaas', 'bur', 'ger']",3
bovenst,"['bo', 'venst']",2
stuwpand,"['stuw', 'pand']",2
verzorgingsplaats,"['ver', 'zor', 'gings', 'plaats']",4
affineert,"['af', 'fi', 'neert']",3
fint,['fint'],1
vastvriezen,"['vast', 'vrie', 'zen']",3
zoöspermie,"['zoö', 'sper', 'mie']",3
Dimli,"['Dim', 'li']",2
ovensteen,"['oven', 'steen']",2
usb-hubje,"['usb-hub', 'je']",2
fetisj,"['fe', 'tisj']",2
verzekeringspolis,"['ver', 'ze', 'ke', 'rings', 'po', 'lis']",6
pokkenweer,"['pok', 'ken', 'weer']",3
kort,['kort'],1
paniek,"['pa', 'niek']",2
geplukt,"['ge', 'plukt']",2
zwaardrecht,"['zwaard', 'recht']",2
mijne,"['mij', 'ne']",2
Achterhoeks,"['Ach', 'ter', 'hoeks']",3
ijdeltuiten,"['ij', 'del', 'tui', 'ten']",4
kwikwi's,"['kwi', ""kwi's""]",2
F-grotetertstoonladder,"['F-gro', 'te', 'terts', 'toon', 'lad', 'der']",6
drinkt,['drinkt'],1
dempend,"['dem', 'pend']",2
noorden,"['noor', 'den']",2
klippen,"['klip', 'pen']",2
Accrase,"['Ac', 'cra', 'se']",3
concertpodia,"['con', 'cert', 'po', 'dia']",4
basterd,"['bas', 'terd']",2
mitrailleren,"['mi', 'trail', 'le', 'ren']",4
dwarsbeuken,"['dwars', 'beu', 'ken']",3
frivool,"['fri', 'vool']",2
aasvliegje,"['aas', 'vlieg', 'je']",3
deelgenootjes,"['deel', 'ge', 'noot', 'jes']",4
heiligdom,"['hei', 'lig', 'dom']",3
assonantie,"['as', 'so', 'nan', 'tie']",4
Oost-Vlaams,['Oost-Vlaams'],1
's-Gravenhaagsen,"[""'s-Gra"", 'ven', 'haag', 'sen']",4
Amahai,"['Ama', 'hai']",2
meubelmaker,"['meu', 'bel', 'ma', 'ker']",4
schiereilandje,"['schier', 'ei', 'land', 'je']",4
blazend,"['bla', 'zend']",2
knetterharde,"['knet', 'ter', 'har', 'de']",4
beklinkeren,"['be', 'klin', 'ke', 'ren']",4
bimetallisme,"['bi', 'me', 'tal', 'lis', 'me']",5
Unami,"['Una', 'mi']",2
dobermannpincher,"['do', 'ber', 'mann', 'pin', 'cher']",5
plasmolyse,"['plas', 'mo', 'ly', 'se']",4
ik-vorm,['ik-vorm'],1
geschift,"['ge', 'schift']",2
zeilnummers,"['zeil', 'num', 'mers']",3
cartogram,"['car', 'to', 'gram']",3
salafisme,"['sa', 'la', 'fis', 'me']",4
fitnes,"['fit', 'nes']",2
subscriberen,"['sub', 'scri', 'be', 'ren']",4
grote ijsvogelvlinder,"['gro', 'te', 'ijs', 'vo', 'gel', 'vlin', 'der']",7
ecoduct,"['eco', 'duct']",2
aanhechtingspuntje,"['aan', 'hech', 'tings', 'punt', 'je']",5
godsdienstwetenschappen,"['gods', 'dienst', 'we', 'ten', 'schap', 'pen']",6
terminatief,"['ter', 'mi', 'na', 'tief']",4
weeg,['weeg'],1
Sqoleq,"['Sqo', 'leq']",2
strafpunt,"['straf', 'punt']",2
tweefazenstructuur,"['twee', 'fa', 'zen', 'struc', 'tuur']",5
herkauwer,"['her', 'kau', 'wer']",3
golfdalen,"['golf', 'da', 'len']",3
sporters,"['spor', 'ters']",2
geroskamd,"['ge', 'ros', 'kamd']",3
muilkorven,"['muil', 'kor', 'ven']",3
rechterpijltoets,"['rech', 'ter', 'pijl', 'toets']",4
al,['al'],1
bittere,"['bit', 'te', 're']",3
decaliter,"['de', 'ca', 'li', 'ter']",4
spietsen,"['spiet', 'sen']",2
ontfermden,"['ont', 'ferm', 'den']",3
bakkerskraam,"['bak', 'kers', 'kraam']",3
restituerend,"['res', 'ti', 'tu', 'e', 'rend']",5
verwaand,"['ver', 'waand']",2
vrij,['vrij'],1
doodskreet,"['doods', 'kreet']",2
vlogen over,"['vlo', 'gen', 'over']",3
helen,"['he', 'len']",2
Japannees,"['Ja', 'pan', 'nees']",3
libel,"['li', 'bel']",2
nuntius,"['nun', 'ti', 'us']",3
fotoacademies,"['fo', 'to', 'aca', 'de', 'mies']",5
biest,['biest'],1
dulse,"['dul', 'se']",2
Koranvers,"['Ko', 'ran', 'vers']",3
pre's,"[""pre's""]",1
immoreel,"['im', 'mo', 'reel']",3
hoogaltaar,"['hoog', 'al', 'taar']",3
peilloost,"['peil', 'loost']",2
gekeperd,"['ge', 'ke', 'perd']",3
kneuterbal,"['kneu', 'ter', 'bal']",3
stuurmotortjes,"['stuur', 'mo', 'tor', 'tjes']",4
doopt,['doopt'],1
graat,['graat'],1
aardvast,"['aard', 'vast']",2
questionnaire,"['ques', 'ti', 'on', 'nai', 're']",5
drets,['drets'],1
bozere,"['bo', 'ze', 're']",3
afzienbaars,"['af', 'zien', 'baars']",3
geslachtsziekte,"['ge', 'slachts', 'ziek', 'te']",4
vertrokken,"['ver', 'trok', 'ken']",3
toomde op,"['toom', 'de', 'op']",3
Thailandst,"['Thai', 'landst']",2
streepte door,"['streep', 'te', 'door']",3
!Xóõ,['!Xóõ'],1
puntigers,"['pun', 'ti', 'gers']",3
Noord-Korea,"['Noord-Ko', 'rea']",2
cirkel rond,"['cir', 'kel', 'rond']",3
funshopten,"['fun', 'shop', 'ten']",3
ondertiteling,"['on', 'der', 'ti', 'te', 'ling']",5
duratiefs,"['du', 'ra', 'tiefs']",3
kinderjuf,"['kin', 'der', 'juf']",3
oote,['oote'],1
aannemingen,"['aan', 'ne', 'min', 'gen']",4
bloed,['bloed'],1
exempli gratia,"['exem', 'pli', 'gra', 'tia']",4
leidend,"['lei', 'dend']",2
perturbatie,"['per', 'tur', 'ba', 'tie']",4
YAG,['YAG'],1
spatbord,"['spat', 'bord']",2
tentakelmonstertje,"['ten', 'ta', 'kel', 'mon', 'ster', 'tje']",6
woekeraar,"['woe', 'ke', 'raar']",3
hoofdredactionelere,"['hoofd', 're', 'dac', 'ti', 'o', 'ne', 'le', 're']",8
gewacht,"['ge', 'wacht']",2
parkeren,"['par', 'ke', 'ren']",3
ongelede,"['on', 'ge', 'le', 'de']",4
Bastenaken,"['Bas', 'te', 'na', 'ken']",4
prestigeduel,"['pres', 'ti', 'ge', 'du', 'el']",5
acrogymmen,"['acro', 'gym', 'men']",3
aardzakje,"['aard', 'zak', 'je']",3
glui,['glui'],1
nematicide,"['ne', 'ma', 'ti', 'cide']",4
halloweenkostuumpje,"['hal', 'lo', 'ween', 'kos', 'tuum', 'pje']",6
wanboft,"['wan', 'boft']",2
vooraanstaande,"['voor', 'aan', 'staan', 'de']",4
falbala,"['fal', 'ba', 'la']",3
elektromagnetisme,"['elek', 'tro', 'mag', 'ne', 'tis', 'me']",6
brandweerwagen,"['brand', 'weer', 'wa', 'gen']",4
regende,"['re', 'gen', 'de']",3
remwerk,"['rem', 'werk']",2
