woorden,lettergrepen,aantal lettergrepen
overschilderbaarder,"['over', 'schil', 'der', 'baar', 'der']",5
nachtkijker,"['nacht', 'kij', 'ker']",3
bekogelen,"['be', 'ko', 'ge', 'len']",4
Hondurees,"['Hon', 'du', 'rees']",3
Gotisch,"['Go', 'tisch']",2
levenswater,"['le', 'vens', 'wa', 'ter']",4
aanmaakhoutjes,"['aan', 'maak', 'hout', 'jes']",4
Venezuela,"['Ve', 'ne', 'zu', 'e', 'la']",5
Woodsmetaal,"['Woods', 'me', 'taal']",3
querelleerde,"['que', 'rel', 'leer', 'de']",4
zeloten,"['ze', 'lo', 'ten']",3
schrap,['schrap'],1
aangelegen,"['aan', 'ge', 'le', 'gen']",4
volgooide,"['vol', 'gooi', 'de']",3
verrukkelijke,"['ver', 'ruk', 'ke', 'lij', 'ke']",5
bestektekening,"['be', 'stek', 'te', 'ke', 'ning']",5
cyrillisch alfabet,"['cy', 'ril', 'lisch', 'al', 'fa', 'bet']",6
wiskundige,"['wis', 'kun', 'di', 'ge']",4
heir,['heir'],1
bordspel,"['bord', 'spel']",2
parelhoen,"['pa', 'rel', 'hoen']",3
zwaardrecht,"['zwaard', 'recht']",2
jarenlang,"['ja', 'ren', 'lang']",3
schaapscheerder,"['schaap', 'scheer', 'der']",3
kataal,"['kat', 'aal']",2
lichtmastnummer,"['licht', 'mast', 'num', 'mer']",4
proeflessen,"['proef', 'les', 'sen']",3
medium,"['me', 'di', 'um']",3
devaluatie,"['de', 'va', 'lu', 'a', 'tie']",5
herkristallisatie,"['her', 'kris', 'tal', 'li', 'sa', 'tie']",6
sneeuwpoppetjes,"['sneeuw', 'pop', 'pe', 'tjes']",4
Ngola,"['Ngo', 'la']",2
versnellingsnaaf,"['ver', 'snel', 'lings', 'naaf']",4
semestrieel,"['se', 'mes', 'tri', 'eel']",4
namelijk,"['na', 'me', 'lijk']",3
maagd,['maagd'],1
wachtlijst,"['wacht', 'lijst']",2
VVV,['VVV'],1
rijpen,"['rij', 'pen']",2
doorgedachte,"['door', 'ge', 'dach', 'te']",4
najaar,"['na', 'jaar']",2
losrukken,"['los', 'ruk', 'ken']",3
ruimtestation,"['ruim', 'te', 'sta', 'ti', 'on']",5
verlengen,"['ver', 'len', 'gen']",3
potjesgrieks,"['pot', 'jes', 'grieks']",3
inwachtend,"['in', 'wach', 'tend']",3
stukadorende,"['stu', 'ka', 'do', 'ren', 'de']",5
vilder,"['vil', 'der']",2
onkies,"['on', 'kies']",2
sterappel,"['ster', 'ap', 'pel']",3
kukkelen,"['kuk', 'ke', 'len']",3
dwaaltuin,"['dwaal', 'tuin']",2
eindschoonmaak,"['eind', 'schoon', 'maak']",3
chocolademelk,"['cho', 'co', 'la', 'de', 'melk']",5
syncretisme,"['syn', 'cre', 'tis', 'me']",4
absolutist,"['ab', 'so', 'lu', 'tist']",4
knijpen,"['knij', 'pen']",2
buur,['buur'],1
baro-,"['ba', 'ro-']",2
loggerzeil,"['log', 'ger', 'zeil']",3
Hoggar,"['Hog', 'gar']",2
rekenkunde,"['re', 'ken', 'kun', 'de']",4
abecedariumpjes,"['abe', 'ce', 'da', 'ri', 'um', 'pjes']",6
brandweerwagen,"['brand', 'weer', 'wa', 'gen']",4
Goa,['Goa'],1
stressvollers,"['stress', 'vol', 'lers']",3
beerschepper,"['beer', 'schep', 'per']",3
aanzienlijkst,"['aan', 'zien', 'lijkst']",3
doorberekenden,"['door', 'be', 're', 'ken', 'den']",5
fluor,"['flu', 'or']",2
fijnten,"['fijn', 'ten']",2
tweehonderdeneen,"['twee', 'hon', 'derd', 'en', 'een']",5
microhertz,"['mi', 'cro', 'hertz']",3
dichtnaaien,"['dicht', 'naai', 'en']",3
woiwodschap,"['woi', 'wod', 'schap']",3
Bantoe,"['Ban', 'toe']",2
afvaag,"['af', 'vaag']",2
zwijgplicht,"['zwijg', 'plicht']",2
bewerkingsoorlog,"['be', 'wer', 'kings', 'oor', 'log']",5
gaaibolder,"['gaai', 'bol', 'der']",3
limousine,"['li', 'mou', 'si', 'ne']",4
zevenmaal,"['ze', 'ven', 'maal']",3
goorlapje,"['goor', 'lap', 'je']",3
blokhaak,"['blok', 'haak']",2
vruchteloos,"['vruch', 'te', 'loos']",3
verenigingspunt,"['ver', 'eni', 'gings', 'punt']",4
nationaalsocialistischer,"['na', 'ti', 'o', 'naal', 'so', 'ci', 'a', 'lis', 'ti', 'scher']",10
alles-of-nietspogingen,"['al', 'les-of-niets', 'po', 'gin', 'gen']",5
brontekst,"['bron', 'tekst']",2
korhoen,"['kor', 'hoen']",2
aanviel,"['aan', 'viel']",2
afneembaarders,"['af', 'neem', 'baar', 'ders']",4
amokmaker,"['amok', 'ma', 'ker']",3
stel,['stel'],1
gekoketteerd,"['ge', 'ko', 'ket', 'teerd']",4
navelzwijntjes,"['na', 'vel', 'zwijn', 'tjes']",4
inslaapmiddel,"['in', 'slaap', 'mid', 'del']",4
Islamabad,"['Is', 'la', 'ma', 'bad']",4
achenebbisj,"['ache', 'neb', 'bisj']",3
ellepijp,"['el', 'le', 'pijp']",3
zwaartillend,"['zwaar', 'til', 'lend']",3
vetzucht,"['vet', 'zucht']",2
aardinkjes,"['aar', 'din', 'kjes']",3
klaarblijkelijkheid,"['klaar', 'blij', 'ke', 'lijk', 'heid']",5
poffertjeskraampje,"['pof', 'fer', 'tjes', 'kraam', 'pje']",5
verwelkomen,"['ver', 'wel', 'ko', 'men']",4
zeilplank,"['zeil', 'plank']",2
moduleren,"['mo', 'du', 'le', 'ren']",4
dekhengst,"['dek', 'hengst']",2
translateur,"['trans', 'la', 'teur']",3
toeristenplekjes,"['toe', 'ris', 'ten', 'plek', 'jes']",5
frontispice,"['fron', 'tis', 'pi', 'ce']",4
werkonbekwamers,"['werk', 'on', 'be', 'kwa', 'mers']",5
vlammendst,"['vlam', 'mendst']",2
onprettig,"['on', 'pret', 'tig']",3
aandrijfsystemen,"['aan', 'drijf', 'sys', 'te', 'men']",5
formulierenbrigade,"['for', 'mu', 'lie', 'ren', 'bri', 'ga', 'de']",7
boeiend,"['boei', 'end']",2
betrekkelijkheid,"['be', 'trek', 'ke', 'lijk', 'heid']",5
uitschijnend,"['uit', 'schij', 'nend']",3
redoublet,"['re', 'dou', 'blet']",3
ervandoor,"['er', 'van', 'door']",3
reclamemaker,"['re', 'cla', 'me', 'ma', 'ker']",5
arbeidertje,"['ar', 'bei', 'der', 'tje']",4
operatesker,"['ope', 'ra', 'tes', 'ker']",4
varkensstal,"['var', 'kens', 'stal']",3
binnenst,"['bin', 'nenst']",2
huisdichters,"['huis', 'dich', 'ters']",3
afgemaakt,"['af', 'ge', 'maakt']",3
macro-,"['ma', 'cro-']",2
Diever,"['Die', 'ver']",2
fuselier,"['fu', 'se', 'lier']",3
leitje,"['lei', 'tje']",2
basisstation,"['ba', 'sis', 'sta', 'ti', 'on']",5
coronarisicogebied,"['co', 'ro', 'na', 'ri', 'si', 'co', 'ge', 'bied']",8
overleefd,"['over', 'leefd']",2
behuisds,"['be', 'huisds']",2
bijsturen,"['bij', 'stu', 'ren']",3
afhalend,"['af', 'ha', 'lend']",3
schuifkaas,"['schuif', 'kaas']",2
formidabele,"['for', 'mi', 'da', 'be', 'le']",5
bestuurslaag,"['be', 'stuurs', 'laag']",3
kienspel,"['kien', 'spel']",2
hyperion,"['hy', 'pe', 'rion']",3
sufficiëntste,"['suf', 'fi', 'ci', 'ënt', 'ste']",5
sjerpen,"['sjer', 'pen']",2
bruidje,"['bruid', 'je']",2
Asjkenazim,"['Asj', 'ke', 'na', 'zim']",4
vooropleidingen,"['voor', 'op', 'lei', 'din', 'gen']",5
algemeenste,"['al', 'ge', 'meen', 'ste']",4
taverne,"['ta', 'ver', 'ne']",3
klien,['klien'],1
tegenwerpend,"['te', 'gen', 'wer', 'pend']",4
wakamans,"['wa', 'ka', 'mans']",3
kersthaters,"['kerst', 'ha', 'ters']",3
uiteennam,"['uit', 'een', 'nam']",3
vergeldingsmaatregelen,"['ver', 'gel', 'dings', 'maat', 're', 'ge', 'len']",7
dodental,"['do', 'den', 'tal']",3
wettig,"['wet', 'tig']",2
loonlijst,"['loon', 'lijst']",2
lesbus,"['les', 'bus']",2
waterjuffertje,"['wa', 'ter', 'juf', 'fer', 'tje']",5
roodmusjes,"['rood', 'mus', 'jes']",3
gemaald,"['ge', 'maald']",2
zetsel,"['zet', 'sel']",2
onthalen,"['ont', 'ha', 'len']",3
cadeaupasjes,"['ca', 'deau', 'pas', 'jes']",4
rechtsboven,"['rechts', 'bo', 'ven']",3
ruimteoorlog,"['ruim', 'te', 'oor', 'log']",4
Ladinisch,"['La', 'di', 'nisch']",3
verwrongen,"['ver', 'wron', 'gen']",3
groefbidder,"['groef', 'bid', 'der']",3
wapendicht,"['wa', 'pen', 'dicht']",3
netsnoer,"['net', 'snoer']",2
uitademing,"['uit', 'ade', 'ming']",3
bijzitter,"['bij', 'zit', 'ter']",3
barsheden,"['bars', 'he', 'den']",3
piraterij,"['pi', 'ra', 'te', 'rij']",4
afzuigen,"['af', 'zui', 'gen']",3
Samisch,"['Sa', 'misch']",2
puberen,"['pu', 'be', 'ren']",3
zomerbedjes,"['zo', 'mer', 'bed', 'jes']",4
amusement,"['amu', 'se', 'ment']",3
zwartvoetkat,"['zwart', 'voet', 'kat']",3
Kanaalzwemmer,"['Ka', 'naal', 'zwem', 'mer']",4
geneusd,"['ge', 'neusd']",2
hemelrond,"['he', 'mel', 'rond']",3
certificaatje,"['cer', 'ti', 'fi', 'caat', 'je']",5
generiek,"['ge', 'ne', 'riek']",3
tonsillectomie,"['ton', 'sil', 'lec', 'to', 'mie']",5
soeptablet,"['soep', 'ta', 'blet']",3
spectraallijntje,"['spec', 'traal', 'lijn', 'tje']",4
hernieuwbaar,"['her', 'nieuw', 'baar']",3
verpieter,"['ver', 'pie', 'ter']",3
behoudendst,"['be', 'hou', 'dendst']",3
jas,['jas'],1
konkelen,"['kon', 'ke', 'len']",3
regelrecht,"['re', 'gel', 'recht']",3
separate,"['se', 'pa', 'ra', 'te']",4
drijfstang,"['drijf', 'stang']",2
Luo,['Luo'],1
robotarmpje,"['ro', 'bot', 'arm', 'pje']",4
kalfatert,"['kal', 'fa', 'tert']",3
hulpbehoevend,"['hulp', 'be', 'hoe', 'vend']",4
huisvestingsmaatschappij,"['huis', 'ves', 'tings', 'maat', 'schap', 'pij']",6
stroevers,"['stroe', 'vers']",2
percentage,"['per', 'cen', 'ta', 'ge']",4
wroeging,"['wroe', 'ging']",2
stewardess,"['ste', 'war', 'dess']",3
gebraakt,"['ge', 'braakt']",2
touretappe,"['tour', 'etap', 'pe']",3
zedenspel,"['ze', 'den', 'spel']",3
over,['over'],1
triohuwelijken,"['trio', 'hu', 'we', 'lij', 'ken']",5
spinel,"['spi', 'nel']",2
wireless,"['wire', 'less']",2
heelal,"['heel', 'al']",2
vaagde uit,"['vaag', 'de', 'uit']",3
vogelbek,"['vo', 'gel', 'bek']",3
bieden,"['bie', 'den']",2
octant,"['oc', 'tant']",2
violentst,"['vi', 'o', 'lentst']",3
componist,"['com', 'po', 'nist']",3
ces kleine terts,"['ces', 'klei', 'ne', 'terts']",4
depravatie,"['de', 'pra', 'va', 'tie']",4
verslaat,"['ver', 'slaat']",2
druivensap,"['drui', 'ven', 'sap']",3
tinnen,"['tin', 'nen']",2
meineed,"['mein', 'eed']",2
overhoopsmijten,"['over', 'hoop', 'smij', 'ten']",4
Achterhoeks,"['Ach', 'ter', 'hoeks']",3
bestandsschending,"['be', 'stands', 'schen', 'ding']",4
remstofje,"['rem', 'stof', 'je']",3
stalen,"['sta', 'len']",2
alpaca,"['al', 'pa', 'ca']",3
zomermode,"['zo', 'mer', 'mo', 'de']",4
zomerkampen,"['zo', 'mer', 'kam', 'pen']",4
neprecensies,"['nep', 're', 'cen', 'sies']",4
wateropbrengst,"['wa', 'ter', 'op', 'brengst']",4
patriarchaler,"['pa', 'tri', 'ar', 'cha', 'ler']",5
woutertje,"['wou', 'ter', 'tje']",3
audioapparatuur,"['au', 'dio', 'ap', 'pa', 'ra', 'tuur']",6
grabbend,"['grab', 'bend']",2
chassidim,"['chas', 'si', 'dim']",3
vanwege,"['van', 'we', 'ge']",3
os,['os'],1
afhakten,"['af', 'hak', 'ten']",3
weerzinwekkendste,"['weer', 'zin', 'wek', 'kend', 'ste']",5
mogen,"['mo', 'gen']",2
sum,['sum'],1
intentietjes,"['in', 'ten', 'tie', 'tjes']",4
groot geschapen,"['groot', 'ge', 'scha', 'pen']",4
kolonietjes,"['ko', 'lo', 'nie', 'tjes']",4
restantbewijs,"['res', 'tant', 'be', 'wijs']",4
diender,"['dien', 'der']",2
kerstballetjes,"['kerst', 'bal', 'le', 'tjes']",4
losbol,"['los', 'bol']",2
ijswandje,"['ijs', 'wand', 'je']",3
jarig,"['ja', 'rig']",2
blauw,['blauw'],1
scheldwoordenboek,"['scheld', 'woor', 'den', 'boek']",4
bukken,"['buk', 'ken']",2
dempen,"['dem', 'pen']",2
zwemen,"['zwe', 'men']",2
gedecimeerd,"['ge', 'de', 'ci', 'meerd']",4
skills,['skills'],1
schee,['schee'],1
kregele,"['kre', 'ge', 'le']",3
ingoed,"['in', 'goed']",2
lilliputter,"['lil', 'li', 'put', 'ter']",4
hemdrok,"['hemd', 'rok']",2
dampkap,"['damp', 'kap']",2
buit,['buit'],1
Uttarakhand,"['Ut', 'ta', 'rak', 'hand']",4
uiteenging,"['uit', 'een', 'ging']",3
groene,"['groe', 'ne']",2
stapte door,"['stap', 'te', 'door']",3
Oceanië,"['Oce', 'a', 'nië']",3
ondergist,"['on', 'der', 'gist']",3
middenmoot,"['mid', 'den', 'moot']",3
probleemgericht,"['pro', 'bleem', 'ge', 'richt']",4
stroomregelaar,"['stroom', 're', 'ge', 'laar']",4
kristallijn,"['kris', 'tal', 'lijn']",3
overdrijven,"['over', 'drij', 'ven']",3
minner,"['min', 'ner']",2
occupeer,"['oc', 'cu', 'peer']",3
bonje,"['bon', 'je']",2
waaien mee,"['waai', 'en', 'mee']",3
geroskamd,"['ge', 'ros', 'kamd']",3
chauffagisten,"['chauf', 'fa', 'gis', 'ten']",4
eenhonderdveertien,"['een', 'hon', 'derd', 'veer', 'tien']",5
aansprakelijkheidsredenen,"['aan', 'spra', 'ke', 'lijk', 'heids', 're', 'de', 'nen']",8
taalgroep,"['taal', 'groep']",2
separatisme,"['se', 'pa', 'ra', 'tis', 'me']",5
neon,"['ne', 'on']",2
karper,"['kar', 'per']",2
ozonisator,"['ozo', 'ni', 'sa', 'tor']",4
fashionablest,"['fa', 'shi', 'o', 'na', 'blest']",5
rouwregister,"['rouw', 're', 'gis', 'ter']",4
baanruimer,"['baan', 'rui', 'mer']",3
zadeldaktoren,"['za', 'del', 'dak', 'to', 'ren']",5
ongemak,"['on', 'ge', 'mak']",3
boorschip,"['boor', 'schip']",2
merendeel,"['me', 'ren', 'deel']",3
veen,['veen'],1
lijken,"['lij', 'ken']",2
neemt uit,"['neemt', 'uit']",2
lcd-schermpjes,"['lcd-scherm', 'pjes']",2
zilverzandgroeves,"['zil', 'ver', 'zand', 'groe', 'ves']",5
as-klein,['as-klein'],1
amateurboksers,"['ama', 'teur', 'bok', 'sers']",4
forwarden,"['for', 'war', 'den']",3
esoterie,"['eso', 'te', 'rie']",3
pairs,['pairs'],1
staatsraden,"['staats', 'ra', 'den']",3
gevangenzetten,"['ge', 'van', 'gen', 'zet', 'ten']",5
gasthuis,"['gast', 'huis']",2
Teheraanse,"['Te', 'he', 'raan', 'se']",4
tromslagertjes,"['trom', 'sla', 'ger', 'tjes']",4
klierachtigs,"['klier', 'ach', 'tigs']",3
paardenkracht,"['paar', 'den', 'kracht']",3
Wenerin,"['We', 'ne', 'rin']",3
informatienummers,"['in', 'for', 'ma', 'tie', 'num', 'mers']",6
consanguien,"['con', 'san', 'gu', 'ien']",4
etnografe,"['et', 'no', 'gra', 'fe']",4
natuurconstante,"['na', 'tuur', 'con', 'stan', 'te']",5
balaclava's,"['ba', 'la', 'cla', ""va's""]",4
snik,['snik'],1
roefdekken,"['roef', 'dek', 'ken']",3
kraanzaag,"['kraan', 'zaag']",2
steven aan,"['ste', 'ven', 'aan']",3
verspreken,"['ver', 'spre', 'ken']",3
weggelaten,"['weg', 'ge', 'la', 'ten']",4
waternet,"['wa', 'ter', 'net']",3
waterstofproductie,"['wa', 'ter', 'stof', 'pro', 'duc', 'tie']",6
antidepressivum,"['an', 'ti', 'de', 'pres', 'si', 'vum']",6
bemoediging,"['be', 'moe', 'di', 'ging']",4
populariserend,"['po', 'pu', 'la', 'ri', 'se', 'rend']",6
aanschafprijsje,"['aan', 'schaf', 'prijs', 'je']",4
peppel,"['pep', 'pel']",2
reconstructies,"['re', 'con', 'struc', 'ties']",4
vermenigvuldigend,"['ver', 'me', 'nig', 'vul', 'di', 'gend']",6
stalweide,"['stal', 'wei', 'de']",3
protesteer,"['pro', 'tes', 'teer']",3
gebasht,"['ge', 'basht']",2
zeefkrommen,"['zeef', 'krom', 'men']",3
definieert,"['de', 'fi', 'ni', 'eert']",4
granaatappelboom,"['gra', 'naat', 'ap', 'pel', 'boom']",5
roulatiesysteem,"['rou', 'la', 'tie', 'sys', 'teem']",5
mobieltje,"['mo', 'biel', 'tje']",3
restaurantboeking,"['res', 'tau', 'rant', 'boe', 'king']",5
bergritje,"['berg', 'rit', 'je']",3
ambetant,"['am', 'be', 'tant']",3
-sel,['-sel'],1
Viking,"['Vi', 'king']",2
sacharides,"['sa', 'cha', 'ri', 'des']",4
uitstap,"['uit', 'stap']",2
kabelsleuf,"['ka', 'bel', 'sleuf']",3
uitdraai,"['uit', 'draai']",2
genotziekste,"['ge', 'not', 'ziek', 'ste']",4
wering,"['we', 'ring']",2
stijfsel,"['stijf', 'sel']",2
mompelen,"['mom', 'pe', 'len']",3
raamopeningen,"['raam', 'ope', 'nin', 'gen']",4
zuurstofmaskers,"['zuur', 'stof', 'mas', 'kers']",4
oostnoordoosten,"['oost', 'noord', 'oos', 'ten']",4
onaardigst,"['on', 'aar', 'digst']",3
tipi,"['ti', 'pi']",2
k,['k'],1
onhandigste,"['on', 'han', 'dig', 'ste']",4
acuters,"['acu', 'ters']",2
sterrenkundig,"['ster', 'ren', 'kun', 'dig']",4
abstinenten,"['ab', 'sti', 'nen', 'ten']",4
dienovereenkomstig,"['dien', 'over', 'een', 'kom', 'stig']",5
nevendoel,"['ne', 'ven', 'doel']",3
shop,['shop'],1
schuimpje,"['schuim', 'pje']",2
hondenhaar,"['hon', 'den', 'haar']",3
de kat de bel aanbinden,"['de', 'kat', 'de', 'bel', 'aan', 'bin', 'den']",7
onderbrengende,"['on', 'der', 'bren', 'gen', 'de']",5
zilverlegerinkje,"['zil', 'ver', 'le', 'ge', 'rin', 'kje']",6
woeden,"['woe', 'den']",2
Texaantjes,"['Texaan', 'tjes']",2
millibecquerels,"['mil', 'li', 'bec', 'que', 'rels']",5
weduwlijkst,"['we', 'duw', 'lijkst']",3
Kenia,"['Ke', 'nia']",2
herbergen,"['her', 'ber', 'gen']",3
withdrawal,"['with', 'dra', 'wal']",3
meesmuilde,"['mees', 'muil', 'de']",3
verkennendste,"['ver', 'ken', 'nend', 'ste']",4
Deuteronomium,"['Deu', 'te', 'ro', 'no', 'mi', 'um']",6
waarschijnlijkheid,"['waar', 'schijn', 'lijk', 'heid']",4
toezeggen,"['toe', 'zeg', 'gen']",3
frictiewerkloosheid,"['fric', 'tie', 'werk', 'loos', 'heid']",5
stofdoek,"['stof', 'doek']",2
raapkoeken,"['raap', 'koe', 'ken']",3
ommezijde,"['om', 'me', 'zij', 'de']",4
bedelmannetje,"['be', 'del', 'man', 'ne', 'tje']",5
humuslaag,"['hu', 'mus', 'laag']",3
fijngehakters,"['fijn', 'ge', 'hak', 'ters']",4
sexagesimaal,"['sexa', 'ge', 'si', 'maal']",4
terugschrikken,"['te', 'rug', 'schrik', 'ken']",4
zeehandel,"['zee', 'han', 'del']",3
dunks,['dunks'],1
welhaast,"['wel', 'haast']",2
hippie,"['hip', 'pie']",2
uitzet,"['uit', 'zet']",2
geprecipiteerd,"['ge', 'pre', 'ci', 'pi', 'teerd']",5
cinematografie,"['ci', 'ne', 'ma', 'to', 'gra', 'fie']",6
collectiviteiten,"['col', 'lec', 'ti', 'vi', 'tei', 'ten']",6
geschubd,"['ge', 'schubd']",2
finaliseren,"['fi', 'na', 'li', 'se', 'ren']",5
scheutigst,"['scheu', 'tigst']",2
knippert,"['knip', 'pert']",2
ei,['ei'],1
ontregeld,"['ont', 're', 'geld']",3
Cilicië,"['Ci', 'li', 'cië']",3
quadrille,"['qua', 'dril', 'le']",3
computerspelletjes,"['com', 'pu', 'ter', 'spel', 'le', 'tjes']",6
wificodetje,"['wi', 'fi', 'co', 'de', 'tje']",5
kerkklok,"['kerk', 'klok']",2
peiler,"['pei', 'ler']",2
opschudding,"['op', 'schud', 'ding']",3
zwartkijker,"['zwart', 'kij', 'ker']",3
Brahui,"['Bra', 'hui']",2
kwantumtoestand,"['kwan', 'tum', 'toe', 'stand']",4
quadrimester,"['qua', 'dri', 'mes', 'ter']",4
rekkelijken,"['rek', 'ke', 'lij', 'ken']",4
volkenrecht,"['vol', 'ken', 'recht']",3
dissel,"['dis', 'sel']",2
vreetkicks,"['vreet', 'kicks']",2
homozygoot,"['ho', 'mo', 'zy', 'goot']",4
aanbeeldjes,"['aan', 'beeld', 'jes']",3
vermenigvuldigingsfactor,"['ver', 'me', 'nig', 'vul', 'di', 'gings', 'fac', 'tor']",8
plu,['plu'],1
bedrijfsadviseur,"['be', 'drijfs', 'ad', 'vi', 'seur']",5
nadien,"['na', 'dien']",2
zomertruffels,"['zo', 'mer', 'truf', 'fels']",4
versnellen,"['ver', 'snel', 'len']",3
broodeters,"['brood', 'eters']",2
afhandelen,"['af', 'han', 'de', 'len']",4
Jivaro,"['Ji', 'va', 'ro']",3
vervoegend,"['ver', 'voe', 'gend']",3
bedruipen,"['be', 'drui', 'pen']",3
trekkebenen,"['trek', 'ke', 'be', 'nen']",4
bibliofieltjes,"['bi', 'blio', 'fiel', 'tjes']",4
alp,['alp'],1
a capella,"['a', 'ca', 'pel', 'la']",4
scheldwoord,"['scheld', 'woord']",2
duwbak,"['duw', 'bak']",2
skibobs,"['ski', 'bobs']",2
dompelden,"['dom', 'pel', 'den']",3
loopbaanonderbrekinkjes,"['loop', 'baan', 'on', 'der', 'bre', 'kin', 'kjes']",7
sequentieel,"['se', 'quen', 'ti', 'eel']",4
triglyceride,"['tri', 'gly', 'ce', 'ri', 'de']",5
blaasvormigste,"['blaas', 'vor', 'mig', 'ste']",4
frikadel,"['fri', 'ka', 'del']",3
kane,"['ka', 'ne']",2
contrariant,"['con', 'tra', 'ri', 'ant']",4
meetkunde,"['meet', 'kun', 'de']",3
lexicograaf,"['lexi', 'co', 'graaf']",3
ambulanciers,"['am', 'bu', 'lan', 'ciers']",4
beflijstertjes,"['bef', 'lijs', 'ter', 'tjes']",4
landhuis,"['land', 'huis']",2
copieuzer,"['co', 'pi', 'eu', 'zer']",4
parafrasie,"['pa', 'ra', 'fra', 'sie']",4
sodemieteren,"['so', 'de', 'mie', 'te', 'ren']",5
populaties,"['po', 'pu', 'la', 'ties']",4
qui-vive,"['qui-vi', 've']",2
oververhitting,"['over', 'ver', 'hit', 'ting']",4
Kelten,"['Kel', 'ten']",2
demonen,"['de', 'mo', 'nen']",3
Leviatan,"['Le', 'vi', 'a', 'tan']",4
ontnietten,"['ont', 'niet', 'ten']",3
ia,['ia'],1
welzand,"['wel', 'zand']",2
plasmodesma,"['plas', 'mo', 'des', 'ma']",4
kneu,['kneu'],1
pompeuzer,"['pom', 'peu', 'zer']",3
toponiemen,"['to', 'po', 'nie', 'men']",4
afkaartten,"['af', 'kaart', 'ten']",3
vastspelden,"['vast', 'spel', 'den']",3
mort,['mort'],1
blobvis,"['blob', 'vis']",2
overgangsmomentje,"['over', 'gangs', 'mo', 'ment', 'je']",5
backbencher,"['back', 'ben', 'cher']",3
potmeter,"['pot', 'me', 'ter']",3
geslachtsneutraal,"['ge', 'slachts', 'neu', 'traal']",4
externste,"['ex', 'tern', 'ste']",3
kaal,['kaal'],1
agente,"['agen', 'te']",2
dysfemismen,"['dys', 'fe', 'mis', 'men']",4
een gegeven paard niet in de bek kijken,"['een', 'ge', 'ge', 'ven', 'paard', 'niet', 'in', 'de', 'bek', 'kij', 'ken']",11
debrailleren,"['de', 'brail', 'le', 'ren']",4
kindsbeen,"['kinds', 'been']",2
overheidsmanagement,"['over', 'heids', 'ma', 'nage', 'ment']",5
afhelpen,"['af', 'hel', 'pen']",3
opeen,"['op', 'een']",2
kinetische,"['ki', 'ne', 'ti', 'sche']",4
racemaat,"['ra', 'ce', 'maat']",3
smuiken,"['smui', 'ken']",2
karakterieel,"['ka', 'rak', 'te', 'ri', 'eel']",5
uitzendbureau,"['uit', 'zend', 'bu', 'reau']",4
Ninive,"['Ni', 'ni', 've']",3
kinderafdeling,"['kin', 'der', 'af', 'de', 'ling']",5
ruwdoeken,"['ruw', 'doe', 'ken']",3
goeiige,"['goei', 'ige']",2
biatlon,"['bi', 'at', 'lon']",3
uitscheiden,"['uit', 'schei', 'den']",3
allegoriseren,"['al', 'le', 'go', 'ri', 'se', 'ren']",6
aardden aan,"['aard', 'den', 'aan']",3
eenzelvig,"['een', 'zel', 'vig']",3
gulp,['gulp'],1
ontstekingsmechanisme,"['ont', 'ste', 'kings', 'me', 'cha', 'nis', 'me']",7
liegebeest,"['lie', 'ge', 'beest']",3
blauwe gaaien,"['blau', 'we', 'gaai', 'en']",4
samenlevingscontract,"['sa', 'men', 'le', 'vings', 'con', 'tract']",6
koolbladeren,"['kool', 'bla', 'de', 'ren']",4
zwanendrift,"['zwa', 'nen', 'drift']",3
boksbaarden,"['boks', 'baar', 'den']",3
extravaseren,"['ex', 'tra', 'va', 'se', 'ren']",5
buddylijn,"['bud', 'dy', 'lijn']",3
klankschaaltjes,"['klank', 'schaal', 'tjes']",3
zetpil,"['zet', 'pil']",2
roodkrijt,"['rood', 'krijt']",2
zeldzaam,"['zeld', 'zaam']",2
superkoppigs,"['su', 'per', 'kop', 'pigs']",4
skateboard,"['skate', 'board']",2
designer,"['de', 'sig', 'ner']",3
badbroekjes,"['bad', 'broek', 'jes']",3
sleutelbord,"['sleu', 'tel', 'bord']",3
bejaardenflats,"['be', 'jaar', 'den', 'flats']",4
wegraakten,"['weg', 'raak', 'ten']",3
vlegeljaren,"['vle', 'gel', 'ja', 'ren']",4
onderstut,"['on', 'der', 'stut']",3
truffel,"['truf', 'fel']",2
tafelkerkjes,"['ta', 'fel', 'kerk', 'jes']",4
dystrofine,"['dys', 'tro', 'fi', 'ne']",4
haf,['haf'],1
anno,"['an', 'no']",2
haal adem,"['haal', 'adem']",2
geweldenaar,"['ge', 'wel', 'de', 'naar']",4
bespiedde,"['be', 'spied', 'de']",3
janken,"['jan', 'ken']",2
neerslag,"['neer', 'slag']",2
liedjesschrijver,"['lied', 'jes', 'schrij', 'ver']",4
sierlijk,"['sier', 'lijk']",2
doorverkopend,"['door', 'ver', 'ko', 'pend']",4
pechdagje,"['pech', 'dag', 'je']",3
enfin,"['en', 'fin']",2
mengcondensor,"['meng', 'con', 'den', 'sor']",4
regenboogtrui,"['re', 'gen', 'boog', 'trui']",4
rotje,"['rot', 'je']",2
zakbreuk,"['zak', 'breuk']",2
schaalgrootten,"['schaal', 'groot', 'ten']",3
rêverie,"['rê', 've', 'rie']",3
antiterreureenheid,"['an', 'ti', 'ter', 'reur', 'een', 'heid']",6
à propos,"['à', 'pro', 'pos']",3
brilveertje,"['bril', 'veer', 'tje']",3
momboir,"['mom', 'boir']",2
