woorden,lettergrepen,aantal lettergrepen
identificatienummer,"['iden', 'ti', 'fi', 'ca', 'tie', 'num', 'mer']",7
voorzien,"['voor', 'zien']",2
persoonsafhankelijke,"['per', 'soons', 'af', 'han', 'ke', 'lij', 'ke']",7
dezulken,"['de', 'zul', 'ken']",3
Lavatbura-Lamusong,"['La', 'vat', 'bu', 'ra-La', 'mu', 'song']",6
naamwoordelijker,"['naam', 'woor', 'de', 'lij', 'ker']",5
oliewetten,"['olie', 'wet', 'ten']",3
helder,"['hel', 'der']",2
uitgangspunt,"['uit', 'gangs', 'punt']",3
kreukeltjes,"['kreu', 'kel', 'tjes']",3
ritsvakken,"['rits', 'vak', 'ken']",3
maatschap,"['maat', 'schap']",2
frisketten,"['fris', 'ket', 'ten']",3
aanloopje,"['aan', 'loop', 'je']",3
volle maan,"['vol', 'le', 'maan']",3
aanhoorders,"['aan', 'hoor', 'ders']",3
knuist,['knuist'],1
conjectuur,"['con', 'jec', 'tuur']",3
huidig,"['hui', 'dig']",2
databank,"['da', 'ta', 'bank']",3
entomografietjes,"['en', 'to', 'mo', 'gra', 'fie', 'tjes']",6
//Ani,['//Ani'],1
vechten,"['vech', 'ten']",2
daags,['daags'],1
causaliteit,"['cau', 'sa', 'li', 'teit']",4
lampje,"['lamp', 'je']",2
omslaan,"['om', 'slaan']",2
klantnummertjes,"['klant', 'num', 'mer', 'tjes']",4
walsten,"['wals', 'ten']",2
doorging,"['door', 'ging']",2
fatsoensnormen,"['fat', 'soens', 'nor', 'men']",4
spitsboogvormigere,"['spits', 'boog', 'vor', 'mi', 'ge', 're']",6
wekelijk,"['we', 'ke', 'lijk']",3
lari,"['la', 'ri']",2
Azteken,"['Az', 'te', 'ken']",3
flodderbonen,"['flod', 'der', 'bo', 'nen']",4
lensbeursje,"['lens', 'beurs', 'je']",3
internetmarketing,"['in', 'ter', 'net', 'mar', 'ke', 'ting']",6
uitkragen,"['uit', 'kra', 'gen']",3
Golf van Mexico,"['Golf', 'van', 'Me', 'xi', 'co']",5
liefkozend,"['lief', 'ko', 'zend']",3
voedingswinkel,"['voe', 'dings', 'win', 'kel']",4
strop,['strop'],1
koekamp,"['koe', 'kamp']",2
tritordeum,"['tri', 'tor', 'de', 'um']",4
aanpassingsprobleem,"['aan', 'pas', 'sings', 'pro', 'bleem']",5
kraam,['kraam'],1
ontlaten,"['ont', 'la', 'ten']",3
bestelbus,"['be', 'stel', 'bus']",3
drets,['drets'],1
dialyseert,"['di', 'a', 'ly', 'seert']",4
bruidsjaponnen,"['bruids', 'ja', 'pon', 'nen']",4
zevenboom,"['ze', 'ven', 'boom']",3
Californische zeeleeuw,"['Ca', 'li', 'for', 'ni', 'sche', 'zee', 'leeuw']",7
congeniaals,"['con', 'ge', 'ni', 'aals']",4
zomaar,"['zo', 'maar']",2
drososcoop,"['dro', 'so', 'scoop']",3
stuiver,"['stui', 'ver']",2
exploreren,"['ex', 'plo', 're', 'ren']",4
doorvertalen,"['door', 'ver', 'ta', 'len']",4
garen-en-bandwinkel,"['ga', 'ren-en-band', 'win', 'kel']",4
uitlokken,"['uit', 'lok', 'ken']",3
eenrichtingsweg,"['een', 'rich', 'tings', 'weg']",4
triomfaals,"['tri', 'om', 'faals']",3
gildeboeken,"['gil', 'de', 'boe', 'ken']",4
tegenstelt,"['te', 'gen', 'stelt']",3
gevezen,"['ge', 've', 'zen']",3
beginfragmentjes,"['be', 'gin', 'frag', 'ment', 'jes']",5
enters,"['en', 'ters']",2
stresssyndroom,"['stress', 'syn', 'droom']",3
Bermuda,"['Ber', 'mu', 'da']",3
kregels,"['kre', 'gels']",2
pronkziekere,"['pronk', 'zie', 'ke', 're']",4
polisseurs,"['po', 'lis', 'seurs']",3
imbeciliteiten,"['im', 'be', 'ci', 'li', 'tei', 'ten']",6
noodtoestand,"['nood', 'toe', 'stand']",3
geesteswetenschap,"['gees', 'tes', 'we', 'ten', 'schap']",5
studentikoos,"['stu', 'den', 'ti', 'koos']",4
intussen,"['in', 'tus', 'sen']",3
slagvaardig,"['slag', 'vaar', 'dig']",3
afdragend,"['af', 'dra', 'gend']",3
brusje,"['brus', 'je']",2
haarnetje,"['haar', 'net', 'je']",3
vulkaankrater,"['vul', 'kaan', 'kra', 'ter']",4
gesteldheid,"['ge', 'steld', 'heid']",3
orwelliaans,"['or', 'wel', 'li', 'aans']",4
telly,"['tel', 'ly']",2
verslikken,"['ver', 'slik', 'ken']",3
neefjes,"['neef', 'jes']",2
prijzen,"['prij', 'zen']",2
analyseerden,"['ana', 'ly', 'seer', 'den']",4
handelwijze,"['han', 'del', 'wij', 'ze']",4
ongegeneerd,"['on', 'ge', 'ge', 'neerd']",4
object,"['ob', 'ject']",2
spataders,"['spat', 'aders']",2
draadtap,"['draad', 'tap']",2
Etruskisch,"['Etrus', 'kisch']",2
bouwblok,"['bouw', 'blok']",2
vierenhalve,"['vier', 'en', 'hal', 've']",4
reactortjes,"['re', 'ac', 'tor', 'tjes']",4
koersval,"['koers', 'val']",2
topkruis,"['top', 'kruis']",2
heaumeau,"['heau', 'meau']",2
aalfuiken,"['aal', 'fui', 'ken']",3
huidvraat,"['huid', 'vraat']",2
visten af,"['vis', 'ten', 'af']",3
Leiden,"['Lei', 'den']",2
conceptauto's,"['con', 'cept', 'au', ""to's""]",4
belastinginning,"['be', 'las', 'ting', 'in', 'ning']",5
hinkten,"['hink', 'ten']",2
délégué,"['dé', 'lé', 'gué']",3
Burundi,"['Bu', 'run', 'di']",3
grutjes,"['grut', 'jes']",2
medemensen,"['me', 'de', 'men', 'sen']",4
Rapanui,"['Ra', 'pa', 'nui']",3
grossiersbeleid,"['gros', 'siers', 'be', 'leid']",4
Kretenzisch,"['Kre', 'ten', 'zisch']",3
topklasse,"['top', 'klas', 'se']",3
Ojibwe,"['Ojib', 'we']",2
opknapbeurtje,"['op', 'knap', 'beurt', 'je']",4
okt,['okt'],1
placentair,"['pla', 'cen', 'tair']",3
spindel,"['spin', 'del']",2
chiller,"['chil', 'ler']",2
haastig,"['haas', 'tig']",2
corpus,"['cor', 'pus']",2
babyboomertjes,"['ba', 'by', 'boo', 'mer', 'tjes']",5
sukiyaki,"['su', 'ki', 'ya', 'ki']",4
palmblad,"['palm', 'blad']",2
dressing,"['dres', 'sing']",2
jeneverbes,"['je', 'ne', 'ver', 'bes']",4
melde,"['mel', 'de']",2
wortelknobbelaaltje,"['wor', 'tel', 'knob', 'bel', 'aal', 'tje']",6
coca,"['co', 'ca']",2
demasqué,"['de', 'mas', 'qué']",3
hoogstandje,"['hoog', 'stand', 'je']",3
zachtgeaarde,"['zacht', 'ge', 'aar', 'de']",4
geheugenkaart,"['ge', 'heu', 'gen', 'kaart']",4
sluipmoorden,"['sluip', 'moor', 'den']",3
tieten,"['tie', 'ten']",2
overloop,"['over', 'loop']",2
werkplunje,"['werk', 'plun', 'je']",3
lek,['lek'],1
oorspronkelijk,"['oor', 'spron', 'ke', 'lijk']",4
communicatief,"['com', 'mu', 'ni', 'ca', 'tief']",5
blus uit,"['blus', 'uit']",2
onwelgevoegelijks,"['on', 'wel', 'ge', 'voe', 'ge', 'lijks']",6
wanhoper,"['wan', 'ho', 'per']",3
laadpaal,"['laad', 'paal']",2
quizprogramma,"['quiz', 'pro', 'gram', 'ma']",4
censureren,"['cen', 'su', 're', 'ren']",4
aalduikertje,"['aal', 'dui', 'ker', 'tje']",4
werkstress,"['werk', 'stress']",2
metallurgie,"['me', 'tal', 'lur', 'gie']",4
turfwinning,"['turf', 'win', 'ning']",3
ijsvogel,"['ijs', 'vo', 'gel']",3
avonturiertjes,"['avon', 'tu', 'rier', 'tjes']",4
ingeklonken,"['in', 'ge', 'klon', 'ken']",4
volksbuurtje,"['volks', 'buurt', 'je']",3
baaidagen,"['baai', 'da', 'gen']",3
promenade,"['pro', 'me', 'na', 'de']",4
verongelukken,"['ver', 'on', 'ge', 'luk', 'ken']",5
borgsom,"['borg', 'som']",2
kaaltjes,"['kaal', 'tjes']",2
aangiftebiljetje,"['aan', 'gif', 'te', 'bil', 'jet', 'je']",6
kijven,"['kij', 'ven']",2
suilen,"['sui', 'len']",2
blanke,"['blan', 'ke']",2
falsifieerbaar,"['fal', 'si', 'fi', 'eer', 'baar']",5
omsluitinkje,"['om', 'slui', 'tin', 'kje']",4
reltoerist,"['rel', 'toe', 'rist']",3
brommertjes,"['brom', 'mer', 'tjes']",3
semipriemgetalletje,"['se', 'mi', 'priem', 'ge', 'tal', 'le', 'tje']",7
sleutelviooltjes,"['sleu', 'tel', 'vi', 'ool', 'tjes']",5
verscheen,"['ver', 'scheen']",2
gewerkt,"['ge', 'werkt']",2
internetverhaaltje,"['in', 'ter', 'net', 'ver', 'haal', 'tje']",6
Chinese wolhandkrab,"['Chi', 'ne', 'se', 'wol', 'hand', 'krab']",6
mediamarkten,"['me', 'dia', 'mark', 'ten']",4
broodclipjes,"['brood', 'clip', 'jes']",3
spichtigs,"['spich', 'tigs']",2
knikken,"['knik', 'ken']",2
kanotochten,"['ka', 'no', 'toch', 'ten']",4
reder,"['re', 'der']",2
borders,"['bor', 'ders']",2
uitgezonderd,"['uit', 'ge', 'zon', 'derd']",4
Hilbertruimte,"['Hil', 'bert', 'ruim', 'te']",4
coalitieakkoord,"['co', 'a', 'li', 'tie', 'ak', 'koord']",6
staaf,['staaf'],1
narcis,"['nar', 'cis']",2
atelierrepliek,"['ate', 'lier', 're', 'pliek']",4
persuasievers,"['per', 'su', 'a', 'sie', 'vers']",5
subessief,"['sub', 'es', 'sief']",3
jarretelgordel,"['jar', 're', 'tel', 'gor', 'del']",5
predikaat,"['pre', 'di', 'kaat']",3
olie-exporterend,"['olie-ex', 'por', 'te', 'rend']",4
keeplat,"['keep', 'lat']",2
ivoren,"['ivo', 'ren']",2
birdie,"['bir', 'die']",2
applausjes,"['ap', 'plaus', 'jes']",3
hoogstam,"['hoog', 'stam']",2
aftakkingsdoos,"['af', 'tak', 'kings', 'doos']",4
hoofdredactie,"['hoofd', 're', 'dac', 'tie']",4
net zomin als,"['net', 'zo', 'min', 'als']",4
naam,['naam'],1
klasmanagement,"['klas', 'ma', 'nage', 'ment']",4
dierentransport,"['die', 'ren', 'trans', 'port']",4
kookfornuis,"['kook', 'for', 'nuis']",3
academiegebouw,"['aca', 'de', 'mie', 'ge', 'bouw']",5
amoxicilline,"['amoxi', 'cil', 'li', 'ne']",4
klompendans,"['klom', 'pen', 'dans']",3
dodenherdenkinkje,"['do', 'den', 'her', 'den', 'kin', 'kje']",6
enternetje,"['en', 'ter', 'net', 'je']",4
loftuitend,"['lof', 'tui', 'tend']",3
toetst af,"['toetst', 'af']",2
tjeef,['tjeef'],1
stokkerigst,"['stok', 'ke', 'rigst']",3
gelievende,"['ge', 'lie', 'ven', 'de']",4
Betelgeuze,"['Be', 'tel', 'geu', 'ze']",4
stortten aan,"['stort', 'ten', 'aan']",3
weefsels,"['weef', 'sels']",2
elektriciteitscentrale,"['elek', 'tri', 'ci', 'teits', 'cen', 'tra', 'le']",7
longdrink,"['long', 'drink']",2
lagelonenland,"['la', 'ge', 'lo', 'nen', 'land']",5
gefrustreerd,"['ge', 'frus', 'treerd']",3
kaliumnitriet,"['ka', 'li', 'um', 'ni', 'triet']",5
idyllisch,"['idyl', 'lisch']",2
woestenijen,"['woes', 'te', 'nij', 'en']",4
flambeeuwtje,"['flam', 'beeuw', 'tje']",3
fietsventieldopje,"['fiets', 'ven', 'tiel', 'dop', 'je']",5
lijdende vorm,"['lij', 'den', 'de', 'vorm']",4
aan den lijve,"['aan', 'den', 'lij', 've']",4
miskleun,"['mis', 'kleun']",2
waterkers,"['wa', 'ter', 'kers']",3
entr'acte,"['en', ""tr'ac"", 'te']",3
vierenzestighoek,"['vier', 'en', 'zes', 'tig', 'hoek']",5
sjouwen,"['sjou', 'wen']",2
rekwisities,"['re', 'kwi', 'si', 'ties']",4
zuigerring,"['zui', 'ger', 'ring']",3
startte op,"['start', 'te', 'op']",3
aanblikten,"['aan', 'blik', 'ten']",3
Sleidinge,"['Slei', 'din', 'ge']",3
zwavelgeel,"['zwa', 'vel', 'geel']",3
kotgenootjes,"['kot', 'ge', 'noot', 'jes']",4
pasars,"['pa', 'sars']",2
gistdegen,"['gist', 'de', 'gen']",3
blokjesverjaardagen,"['blok', 'jes', 'ver', 'jaar', 'da', 'gen']",6
zuchtigheid,"['zuch', 'tig', 'heid']",3
bijlegfuif,"['bij', 'leg', 'fuif']",3
ingedruist,"['in', 'ge', 'druist']",3
hapklaarste,"['hap', 'klaar', 'ste']",3
dorst,['dorst'],1
horizontaal,"['ho', 'ri', 'zon', 'taal']",4
morene,"['mo', 're', 'ne']",3
herenigingen,"['her', 'eni', 'gin', 'gen']",4
wauwelden,"['wau', 'wel', 'den']",3
Kamerfractie,"['Ka', 'mer', 'frac', 'tie']",4
wisselwachter,"['wis', 'sel', 'wach', 'ter']",4
zelfhulptechniekjes,"['zelf', 'hulp', 'tech', 'niek', 'jes']",5
inktsteen,"['inkt', 'steen']",2
deerniswekkendere,"['deer', 'nis', 'wek', 'ken', 'de', 're']",6
geduchte dagen,"['ge', 'duch', 'te', 'da', 'gen']",5
zwing,['zwing'],1
jubelde,"['ju', 'bel', 'de']",3
enterokokken,"['en', 'te', 'ro', 'kok', 'ken']",5
introduceer,"['in', 'tro', 'du', 'ceer']",4
pooier,"['pooi', 'er']",2
zeehoofd,"['zee', 'hoofd']",2
telemarketeer,"['te', 'le', 'mar', 'ke', 'teer']",5
kost,['kost'],1
zuigkap,"['zuig', 'kap']",2
vooruitsnellen,"['voor', 'uit', 'snel', 'len']",4
overzee,"['over', 'zee']",2
besmettelijke,"['be', 'smet', 'te', 'lij', 'ke']",5
Turkmeenser,"['Turk', 'meen', 'ser']",3
frietjes,"['friet', 'jes']",2
onhanteerbaarst,"['on', 'han', 'teer', 'baarst']",4
schietlood,"['schiet', 'lood']",2
textielindustrie,"['tex', 'tiel', 'in', 'dus', 'trie']",5
anarchie,"['an', 'ar', 'chie']",3
woordbetekenissen,"['woord', 'be', 'te', 'ke', 'nis', 'sen']",6
pop-uprestaurant,"['pop-up', 'res', 'tau', 'rant']",4
huizenprijzen,"['hui', 'zen', 'prij', 'zen']",4
podcast,"['pod', 'cast']",2
alsem,"['al', 'sem']",2
batikker,"['ba', 'tik', 'ker']",3
flitstrein,"['flits', 'trein']",2
diwaterstofsulfide,"['di', 'wa', 'ter', 'stof', 'sul', 'fi', 'de']",7
tranen-met-tuitentelevisie,"['tra', 'nen-met-tui', 'ten', 'te', 'le', 'vi', 'sie']",7
geboortedichten,"['ge', 'boor', 'te', 'dich', 'ten']",5
zeenetel,"['zee', 'ne', 'tel']",3
zikavirus,"['zi', 'ka', 'vi', 'rus']",4
kushandje,"['kus', 'hand', 'je']",3
antiloopje,"['an', 'ti', 'loop', 'je']",4
esperantologischers,"['es', 'pe', 'ran', 'to', 'lo', 'gi', 'schers']",7
Karelisch,"['Ka', 're', 'lisch']",3
dubnium,"['dub', 'ni', 'um']",3
verwoesten,"['ver', 'woes', 'ten']",3
jachtopziener,"['jacht', 'op', 'zie', 'ner']",4
verregen,"['ver', 're', 'gen']",3
schroot,['schroot'],1
muik,['muik'],1
fortuynisme,"['for', 'tuy', 'nis', 'me']",4
lires,"['li', 'res']",2
professionalisme,"['pro', 'fes', 'si', 'o', 'na', 'lis', 'me']",7
negenhonderd,"['ne', 'gen', 'hon', 'derd']",4
aanveegde,"['aan', 'veeg', 'de']",3
proportionaliteitsbeginsels,"['pro', 'por', 'ti', 'o', 'na', 'li', 'teits', 'be', 'gin', 'sels']",10
chondrocyt,"['chon', 'dro', 'cyt']",3
repeteren,"['re', 'pe', 'te', 'ren']",4
droogteperiodetjes,"['droog', 'te', 'pe', 'ri', 'o', 'de', 'tjes']",7
vijfblad,"['vijf', 'blad']",2
spatbord,"['spat', 'bord']",2
myxomatose,"['myxo', 'ma', 'to', 'se']",4
ralvogel,"['ral', 'vo', 'gel']",3
slegge,"['sleg', 'ge']",2
schaafstro,"['schaaf', 'stro']",2
jeukerige,"['jeu', 'ke', 'ri', 'ge']",4
kophoutje,"['kop', 'hout', 'je']",3
witachtigs,"['wit', 'ach', 'tigs']",3
souvenir,"['sou', 've', 'nir']",3
kwartje,"['kwart', 'je']",2
nevendoel,"['ne', 'ven', 'doel']",3
pletwerken,"['plet', 'wer', 'ken']",3
trekkebek,"['trek', 'ke', 'bek']",3
tussenpersoon,"['tus', 'sen', 'per', 'soon']",4
gezond,"['ge', 'zond']",2
noes,['noes'],1
veronaangenaamden,"['ver', 'on', 'aan', 'ge', 'naam', 'den']",6
baklucht,"['bak', 'lucht']",2
luchtklinker,"['lucht', 'klin', 'ker']",3
verkoopt,"['ver', 'koopt']",2
flowerpower,"['flo', 'wer', 'po', 'wer']",4
intramuraal,"['in', 'tra', 'mu', 'raal']",4
tabaksplantage,"['ta', 'baks', 'plan', 'ta', 'ge']",5
weggeveegd,"['weg', 'ge', 'veegd']",3
planteneters,"['plan', 'ten', 'eters']",3
tweeklank,"['twee', 'klank']",2
participatiestress,"['par', 'ti', 'ci', 'pa', 'tie', 'stress']",6
dubbelde,"['dub', 'bel', 'de']",3
getijgerd,"['ge', 'tij', 'gerd']",3
bakovens,"['bak', 'ovens']",2
letters,"['let', 'ters']",2
gefoeter,"['ge', 'foe', 'ter']",3
aspirine,"['as', 'pi', 'ri', 'ne']",4
tulletje,"['tul', 'le', 'tje']",3
hoofdvogeltje,"['hoofd', 'vo', 'gel', 'tje']",4
zevenmeter,"['ze', 'ven', 'me', 'ter']",4
buslijnen,"['bus', 'lij', 'nen']",3
overvloedig,"['over', 'vloe', 'dig']",3
wetgeven,"['wet', 'ge', 'ven']",3
piraterij,"['pi', 'ra', 'te', 'rij']",4
verzoekt,"['ver', 'zoekt']",2
tafels,"['ta', 'fels']",2
rijder,"['rij', 'der']",2
dekkleed,"['dek', 'kleed']",2
viste uit,"['vis', 'te', 'uit']",3
bejubelde,"['be', 'ju', 'bel', 'de']",4
messenger RNA,"['mes', 'sen', 'ger', 'RNA']",4
röntgenfoto,"['rönt', 'gen', 'fo', 'to']",4
pinangen,"['pi', 'nan', 'gen']",3
karikaturiseerde,"['ka', 'ri', 'ka', 'tu', 'ri', 'seer', 'de']",7
sudokuen,"['su', 'do', 'ku', 'en']",4
dinsdagse,"['dins', 'dag', 'se']",3
jullie,"['jul', 'lie']",2
nadat,"['na', 'dat']",2
zeepbel,"['zeep', 'bel']",2
carrièredagjes,"['car', 'ri', 'è', 're', 'dag', 'jes']",6
bloedzuiger,"['bloed', 'zui', 'ger']",3
bestialiteit,"['bes', 'ti', 'a', 'li', 'teit']",5
stroomgeleider,"['stroom', 'ge', 'lei', 'der']",4
Westelijk Pahari,"['Wes', 'te', 'lijk', 'Pa', 'ha', 'ri']",6
boekhoud,"['boek', 'houd']",2
traneloze,"['tra', 'ne', 'lo', 'ze']",4
fokkenmaat,"['fok', 'ken', 'maat']",3
blaakt,['blaakt'],1
kosteloosheid,"['kos', 'te', 'loos', 'heid']",4
kroonlijst,"['kroon', 'lijst']",2
eender,"['een', 'der']",2
affakkelen,"['af', 'fak', 'ke', 'len']",4
Xandra,"['Xan', 'dra']",2
armetierig,"['ar', 'me', 'tie', 'rig']",4
versiering,"['ver', 'sie', 'ring']",3
doorzonkamer,"['door', 'zon', 'ka', 'mer']",4
sportman,"['sport', 'man']",2
paardenkracht,"['paar', 'den', 'kracht']",3
schaaksport,"['schaak', 'sport']",2
zandsuppletie,"['zand', 'sup', 'ple', 'tie']",4
wakkerheden,"['wak', 'ker', 'he', 'den']",4
vloeistofje,"['vloei', 'stof', 'je']",3
spijtoptant,"['spijt', 'op', 'tant']",3
trochee,"['tro', 'chee']",2
snode,"['sno', 'de']",2
witloof,"['wit', 'loof']",2
majesteit,"['ma', 'jes', 'teit']",3
prinses,"['prin', 'ses']",2
bezweerder,"['be', 'zweer', 'der']",3
radiolamp,"['ra', 'dio', 'lamp']",3
FAQ-lijst,['FAQ-lijst'],1
ijsclub,"['ijs', 'club']",2
kleurrijkste,"['kleur', 'rijk', 'ste']",3
bloedserieus,"['bloed', 'se', 'ri', 'eus']",4
hoofdelijk,"['hoof', 'de', 'lijk']",3
eschatologie,"['es', 'cha', 'to', 'lo', 'gie']",5
monochroom,"['mo', 'no', 'chroom']",3
Fagani,"['Fa', 'ga', 'ni']",3
afrodisie,"['afro', 'di', 'sie']",3
bufferoverloop,"['buf', 'fer', 'over', 'loop']",4
dekriet,"['dek', 'riet']",2
herschikkend,"['her', 'schik', 'kend']",3
peroreerden,"['per', 'oreer', 'den']",3
duitendief,"['dui', 'ten', 'dief']",3
ontslaken,"['ont', 'sla', 'ken']",3
neuropsychologie,"['neu', 'ro', 'psy', 'cho', 'lo', 'gie']",6
brengend,"['bren', 'gend']",2
opknopend,"['op', 'kno', 'pend']",3
FOD,['FOD'],1
oordeel,"['oor', 'deel']",2
rationeel,"['ra', 'ti', 'o', 'neel']",4
stadsrechten,"['stads', 'rech', 'ten']",3
hakstukken,"['hak', 'stuk', 'ken']",3
pijnbestrijding,"['pijn', 'be', 'strij', 'ding']",4
gastbestuurdertjes,"['gast', 'be', 'stuur', 'der', 'tjes']",5
rode pizza,"['ro', 'de', 'piz', 'za']",4
decemberdagen,"['de', 'cem', 'ber', 'da', 'gen']",5
algemenere,"['al', 'ge', 'me', 'ne', 're']",5
ejaculatie,"['eja', 'cu', 'la', 'tie']",4
romannetjes,"['ro', 'man', 'ne', 'tjes']",4
uitvoerend ministerie,"['uit', 'voe', 'rend', 'mi', 'nis', 'te', 'rie']",7
jeans,['jeans'],1
stilzwijgen,"['stil', 'zwij', 'gen']",3
koekblik,"['koek', 'blik']",2
glaszuivers,"['glas', 'zui', 'vers']",3
zwengelboren,"['zwen', 'gel', 'bo', 'ren']",4
psychiatrie,"['psy', 'chi', 'a', 'trie']",4
vagelijkst,"['va', 'ge', 'lijkst']",3
biatlon,"['bi', 'at', 'lon']",3
meerpleger,"['meer', 'ple', 'ger']",3
bibliotheekjes,"['bi', 'blio', 'theek', 'jes']",4
verbidt,"['ver', 'bidt']",2
gemaild,"['ge', 'maild']",2
stagneerde,"['stag', 'neer', 'de']",3
hakten af,"['hak', 'ten', 'af']",3
karate,"['ka', 'ra', 'te']",3
droogzwemmend,"['droog', 'zwem', 'mend']",3
woensdagmarkt,"['woens', 'dag', 'markt']",3
incoherentste,"['in', 'co', 'he', 'rent', 'ste']",5
bloemkrans,"['bloem', 'krans']",2
vrij,['vrij'],1
atoommassa,"['atoom', 'mas', 'sa']",3
golfbrekertje,"['golf', 'bre', 'ker', 'tje']",4
veiligheidsverantwoordelijke,"['vei', 'lig', 'heids', 'ver', 'ant', 'woor', 'de', 'lij', 'ke']",9
boterzacht,"['bo', 'ter', 'zacht']",3
condities,"['con', 'di', 'ties']",3
kaal,['kaal'],1
muurkast,"['muur', 'kast']",2
curlingouders,"['cur', 'ling', 'ou', 'ders']",4
verkeurden,"['ver', 'keur', 'den']",3
lijven in,"['lij', 'ven', 'in']",3
bekruisend,"['be', 'krui', 'send']",3
aardmetaaltjes,"['aard', 'me', 'taal', 'tjes']",4
nekton,"['nek', 'ton']",2
darmprobleem,"['darm', 'pro', 'bleem']",3
Weesgegroet,"['Wees', 'ge', 'groet']",3
hogelijk,"['ho', 'ge', 'lijk']",3
reuzenpanda,"['reu', 'zen', 'pan', 'da']",4
constructiestaal,"['con', 'struc', 'tie', 'staal']",4
puntenrijbewijs,"['pun', 'ten', 'rij', 'be', 'wijs']",5
percentage,"['per', 'cen', 'ta', 'ge']",4
plantrekker,"['plan', 'trek', 'ker']",3
dubbeldekker,"['dub', 'bel', 'dek', 'ker']",4
glycolyse,"['gly', 'co', 'ly', 'se']",4
z.g.,['z.g.'],1
snellergroeiends,"['snel', 'ler', 'groei', 'ends']",4
slap,['slap'],1
krapé,"['kra', 'pé']",2
saxofonist,"['saxo', 'fo', 'nist']",3
logeerkamertjes,"['lo', 'geer', 'ka', 'mer', 'tjes']",5
vissausen,"['vis', 'sau', 'sen']",3
maiskoek,"['mais', 'koek']",2
tweehonderdeurobiljetjes,"['twee', 'hon', 'derd', 'eu', 'ro', 'bil', 'jet', 'jes']",8
ingepeperd,"['in', 'ge', 'pe', 'perd']",4
pis,['pis'],1
testikel,"['tes', 'ti', 'kel']",3
lelietje-van-dalen,"['le', 'lie', 'tje-van-da', 'len']",4
Wotisch,"['Wo', 'tisch']",2
paardenvijg,"['paar', 'den', 'vijg']",3
vermaken,"['ver', 'ma', 'ken']",3
clementere,"['cle', 'men', 'te', 're']",4
stekelig,"['ste', 'ke', 'lig']",3
bananenschilletjes,"['ba', 'na', 'nen', 'schil', 'le', 'tjes']",6
vissen,"['vis', 'sen']",2
verzachtendere,"['ver', 'zach', 'ten', 'de', 're']",5
afvinklijstjes,"['af', 'vink', 'lijst', 'jes']",4
compositie,"['com', 'po', 'si', 'tie']",4
tartaan,"['tar', 'taan']",2
knibbelen,"['knib', 'be', 'len']",3
televisieformat,"['te', 'le', 'vi', 'sie', 'for', 'mat']",6
kluppelend,"['klup', 'pe', 'lend']",3
aanvalsremmertje,"['aan', 'vals', 'rem', 'mer', 'tje']",5
werknemersverzekering,"['werk', 'ne', 'mers', 'ver', 'ze', 'ke', 'ring']",7
ziektekiem,"['ziek', 'te', 'kiem']",3
zifters,"['zif', 'ters']",2
getrekkebekt,"['ge', 'trek', 'ke', 'bekt']",4
onderwijsontwikkelaar,"['on', 'der', 'wijs', 'ont', 'wik', 'ke', 'laar']",7
buikspier,"['buik', 'spier']",2
bedrieglijk,"['be', 'drieg', 'lijk']",3
malaga,"['ma', 'la', 'ga']",3
bosal,"['bo', 'sal']",2
afkraken,"['af', 'kra', 'ken']",3
taikonaut,"['tai', 'ko', 'naut']",3
neerdrukken,"['neer', 'druk', 'ken']",3
uitpuren,"['uit', 'pu', 'ren']",3
hink,['hink'],1
pixel,['pixel'],1
dirigeerstokjes,"['di', 'ri', 'geer', 'stok', 'jes']",5
belendende,"['be', 'len', 'den', 'de']",4
stilstaan,"['stil', 'staan']",2
lekwater,"['lek', 'wa', 'ter']",3
heruit,"['her', 'uit']",2
Santomees,"['San', 'to', 'mees']",3
Dordts,['Dordts'],1
hand-en-spandiensten,"['hand-en-span', 'dien', 'sten']",3
Tana Righu,"['Ta', 'na', 'Ri', 'ghu']",4
lepelaar,"['le', 'pe', 'laar']",3
afdroogdoek,"['af', 'droog', 'doek']",3
kapel,"['ka', 'pel']",2
Bolivia,"['Bo', 'li', 'via']",3
hitlijsten,"['hit', 'lijs', 'ten']",3
dysfemismen,"['dys', 'fe', 'mis', 'men']",4
hoofdhaar,"['hoofd', 'haar']",2
vlies,['vlies'],1
wiet,['wiet'],1
kozijn,"['ko', 'zijn']",2
zonovergoten,"['zon', 'over', 'go', 'ten']",4
specialist,"['spe', 'ci', 'a', 'list']",4
ondertapijt,"['on', 'der', 'ta', 'pijt']",4
intraoculairders,"['in', 'tra', 'ocu', 'lair', 'ders']",5
dubbelzinnigs,"['dub', 'bel', 'zin', 'nigs']",4
beursbericht,"['beurs', 'be', 'richt']",3
omhooggooien,"['om', 'hoog', 'gooi', 'en']",4
gruwelijk,"['gru', 'we', 'lijk']",3
kappersaus,"['kap', 'per', 'saus']",3
meeting,"['mee', 'ting']",2
sekwestreren,"['se', 'kwes', 'tre', 'ren']",4
dwaselijk,"['dwa', 'se', 'lijk']",3
geschreeuwde,"['ge', 'schreeuw', 'de']",3
toolbox,"['tool', 'box']",2
sociale dienst,"['so', 'ci', 'a', 'le', 'dienst']",5
ingelapt,"['in', 'ge', 'lapt']",3
proefdieren,"['proef', 'die', 'ren']",3
rolpalen,"['rol', 'pa', 'len']",3
